,Model,dataset,Replacement Strategy,accuracy,time,features
736,Decision Trees,unemploy,Separate models,98.49639355,0.06054592133,4
737,Decision Trees,unemploy,Zero,80.36843796043851,1.264270983e-05,4
738,Decision Trees,unemploy,Mean,94.64112201,1.297131338e-05,4
739,Decision Trees,unemploy,Uniform,80.36843796043851,0.0001046796698,4
740,Decision Trees,unemploy,Marginal,98.49639355,0.0003347,4
741,Decision Trees,unemploy,Conditional,98.4963938,0.008899,4
742,Decision Trees,unemploy,Gaussian,98.49639449,0.007031,4
743,Decision Trees,unemploy,Copula,98.49639396,0.007354,4
744,Decision Trees,wage,Separate models,99.86100827,3.944154024,8
745,Decision Trees,wage,Zero,80.36843796043851,1.929554072e-05,8
746,Decision Trees,wage,Mean,96.40393278,1.9894997280000002e-05,8
747,Decision Trees,wage,Uniform,80.36843796043851,0.0011486456110000002,8
748,Decision Trees,wage,Marginal,99.99567998,0.00077255,8
749,Decision Trees,wage,Conditional,99.99567999,0.014644,8
750,Decision Trees,wage,Gaussian,99.99567998,0.01646,8
751,Decision Trees,wage,Copula,99.99567998,0.016567,8
752,Decision Trees,walmart,Separate models,99.67960046,3.670537233,6
753,Decision Trees,walmart,Zero,80.36843796043851,1.620638732e-05,6
754,Decision Trees,walmart,Mean,80.36843796043851,1.736304977e-05,6
755,Decision Trees,walmart,Uniform,80.36843796043851,0.0003941439202,6
756,Decision Trees,walmart,Marginal,99.97179823,0.0005013,6
757,Decision Trees,walmart,Conditional,99.97179823,0.010109,6
758,Decision Trees,walmart,Gaussian,99.97179821,0.010264,6
759,Decision Trees,walmart,Copula,99.97179824,0.010294,6
760,Decision Trees,wholesale,Separate models,99.16207181,0.9125885963,7
761,Decision Trees,wholesale,Zero,99.56231084,1.8179384e-05,7
762,Decision Trees,wholesale,Mean,94.53875529,1.8221760450000002e-05,7
763,Decision Trees,wholesale,Uniform,99.64769796,0.000356890707,7
764,Decision Trees,wholesale,Marginal,99.16207181,0.00040804999999999997,7
765,Decision Trees,wholesale,Conditional,99.1620718,0.008497,7
766,Decision Trees,wholesale,Gaussian,99.162072,0.008588,7
767,Decision Trees,wholesale,Copula,99.16207177,0.008605,7
768,Decision Trees,wine,Separate models,99.71644618,419.4223616,12
769,Decision Trees,wine,Zero,98.70528651,2.81873833e-05,12
770,Decision Trees,wine,Mean,83.88323329,2.957825227e-05,12
771,Decision Trees,wine,Uniform,58.40958623,0.002142227509,12
772,Decision Trees,wine,Marginal,99.9937144,0.0102988,12
773,Decision Trees,wine,Conditional,99.9937144,0.106584,12
774,Decision Trees,wine,Gaussian,99.99371439,0.158627,12
775,Decision Trees,wine,Copula,99.99371439,0.164759,12
776,Decision Trees,winequality,Separate models,99.98948955,94.62670159,11
777,Decision Trees,winequality,Zero,46.05958291,2.588621775e-05,11
778,Decision Trees,winequality,Mean,61.49757214,2.5596611429999997e-05,11
779,Decision Trees,winequality,Uniform,80.36843796043851,0.0016283027480000001,11
780,Decision Trees,winequality,Marginal,99.9937144,0.00408595,11
781,Decision Trees,winequality,Conditional,99.9937144,0.063848,11
782,Decision Trees,winequality,Gaussian,99.99371439,0.08369,11
783,Decision Trees,winequality,Copula,99.99371439,0.083341,11
784,Decision Trees,winequality-red,Separate models,99.98863961,78.99665952,11
785,Decision Trees,winequality-red,Zero,99.48893789,2.606984341e-05,11
786,Decision Trees,winequality-red,Mean,80.36843796043851,2.655228702e-05,11
787,Decision Trees,winequality-red,Uniform,63.30337977,0.001897985961,11
788,Decision Trees,winequality-red,Marginal,99.85948223,0.00276285,11
789,Decision Trees,winequality-red,Conditional,99.85948227,0.056234,11
790,Decision Trees,winequality-red,Gaussian,99.85948221,0.074826,11
791,Decision Trees,winequality-red,Copula,99.85948218,0.063736,11
792,Decision Trees,winequality-white,Separate models,99.91295095,197.4868557,11
793,Decision Trees,winequality-white,Zero,80.36843796043851,2.601783203e-05,11
794,Decision Trees,winequality-white,Mean,99.10778581,2.663395622e-05,11
795,Decision Trees,winequality-white,Uniform,80.36843796043851,0.00196405153,11
796,Decision Trees,winequality-white,Marginal,99.94480219,0.0045126,11
797,Decision Trees,winequality-white,Conditional,99.94480221,0.064053,11
798,Decision Trees,winequality-white,Gaussian,99.94480213,0.081347,11
799,Decision Trees,winequality-white,Copula,99.94480216,0.083705,11
800,Decision Trees,yatch,Separate models,98.76119286,0.2355034351,6
801,Decision Trees,yatch,Zero,51.43076082,1.61273573e-05,6
802,Decision Trees,yatch,Mean,73.95172799,1.596822458e-05,6
803,Decision Trees,yatch,Uniform,82.24528781,0.0001017492916,6
804,Decision Trees,yatch,Marginal,98.76119286,0.00031765,6
805,Decision Trees,yatch,Conditional,98.76119284,0.006256,6
806,Decision Trees,yatch,Gaussian,98.76119331,0.006317,6
807,Decision Trees,yatch,Copula,98.76119305,0.00663,6
808,Neural network,3droad,Separate models,99.99530387,562.3127656,3
809,Neural network,3droad,Zero,76.14115240874268,1.6492243970000002e-05,3
810,Neural network,3droad,Mean,99.99908418,1.6600254809999998e-05,3
811,Neural network,3droad,Uniform,76.14115240874268,0.002474781315,3
812,Neural network,3droad,Marginal,98.0769323,0.00042770000000000004,3
813,Neural network,3droad,Conditional,98.07693222,0.008391,3
814,Neural network,3droad,Gaussian,98.07693525,0.008962,3
815,Neural network,3droad,Copula,98.07693231,0.007423,3
816,Neural network,apartments,Separate models,98.03603393,6.225592852,3
817,Neural network,apartments,Zero,76.14115240874268,1.723812177e-05,3
818,Neural network,apartments,Mean,90.86740983,1.761060495e-05,3
819,Neural network,apartments,Uniform,76.14115240874268,0.0002759636365,3
820,Neural network,apartments,Marginal,98.57011797,0.00024009999999999998,3
821,Neural network,apartments,Conditional,98.57011814,0.004738,3
822,Neural network,apartments,Gaussian,98.57011789,0.005126,3
823,Neural network,apartments,Copula,98.57011779,0.004294,3
824,Neural network,brainweight,Separate models,98.20649075,10.02281928,3
825,Neural network,brainweight,Zero,76.14115240874268,1.625347741e-05,3
826,Neural network,brainweight,Mean,99.91329554,0.0003210708763,3
827,Neural network,brainweight,Uniform,76.14115240874268,0.0004382274543,3
828,Neural network,brainweight,Marginal,97.6489924,0.00028605000000000004,3
829,Neural network,brainweight,Conditional,97.64899247,0.007437,3
830,Neural network,brainweight,Gaussian,97.64899255,0.009188,3
831,Neural network,brainweight,Copula,97.64899255,0.010499,3
832,Neural network,chickweight,Separate models,99.48640004,18.80045938,3
833,Neural network,chickweight,Zero,76.14115240874268,1.561568045e-05,3
834,Neural network,chickweight,Mean,99.94675391,1.603277566e-05,3
835,Neural network,chickweight,Uniform,76.14115240874268,0.0008538118029000001,3
836,Neural network,chickweight,Marginal,99.40789605,0.00031985,3
837,Neural network,chickweight,Conditional,99.40789604,0.00672,3
838,Neural network,chickweight,Gaussian,99.4078961,0.006985,3
839,Neural network,chickweight,Copula,99.40789605,0.00646,3
840,Neural network,htwtindex,Separate models,99.7725822,9.771246195,3
841,Neural network,htwtindex,Zero,76.14115240874268,2.840316657e-05,3
842,Neural network,htwtindex,Mean,76.14115240874268,0.0004743669828,3
843,Neural network,htwtindex,Uniform,76.14115240874268,0.0008818226981,3
844,Neural network,htwtindex,Marginal,99.77241985,0.0003163,3
845,Neural network,htwtindex,Conditional,99.77241982,0.006541,3
846,Neural network,htwtindex,Gaussian,99.77241982,0.006841,3
847,Neural network,htwtindex,Copula,99.77241988,0.00679,3
848,Neural network,jewellery,Separate models,99.98911321,8.348390102,3
849,Neural network,jewellery,Zero,76.14115240874268,1.705549434e-05,3
850,Neural network,jewellery,Mean,99.9990796,0.0003052390407,3
851,Neural network,jewellery,Uniform,76.14115240874268,0.0007843341708,3
852,Neural network,jewellery,Marginal,99.46325568,0.00035805,3
853,Neural network,jewellery,Conditional,99.46325567,0.005398,3
854,Neural network,jewellery,Gaussian,99.46325566,0.007412,3
855,Neural network,jewellery,Copula,99.46325567,0.006167,3
856,Neural network,questions,Separate models,99.68780406,8.656043291,3
857,Neural network,questions,Zero,76.14115240874268,2.810599587e-05,3
858,Neural network,questions,Mean,99.40633884,0.0001989813718,3
859,Neural network,questions,Uniform,76.14115240874268,0.0007838601565,3
860,Neural network,questions,Marginal,99.69213248,0.00032304999999999996,3
861,Neural network,questions,Conditional,99.69213247,0.006334,3
862,Neural network,questions,Gaussian,99.69213245,0.007712,3
863,Neural network,questions,Copula,99.69213247,0.009165,3
864,Neural network,spx,Separate models,99.9828349,17.17284465,3
865,Neural network,spx,Zero,76.14115240874268,1.812811954e-05,3
866,Neural network,spx,Mean,99.73538238,1.634785873e-05,3
867,Neural network,spx,Uniform,76.14115240874268,0.001033698277,3
868,Neural network,spx,Marginal,99.99984651,0.00039365,3
869,Neural network,spx,Conditional,99.99984651,0.008716,3
870,Neural network,spx,Gaussian,99.9998465,0.008412,3
871,Neural network,spx,Copula,99.99984651,0.006637,3
872,Neural network,advertisements,Separate models,97.9738208,33.18942857,4
873,Neural network,advertisements,Zero,76.14115240874268,1.9749041760000003e-05,4
874,Neural network,advertisements,Mean,93.3976726,1.990050981e-05,4
875,Neural network,advertisements,Uniform,76.14115240874268,0.000818552653,4
876,Neural network,advertisements,Marginal,97.3863589,0.0002956,4
877,Neural network,advertisements,Conditional,97.38635902,0.005665,4
878,Neural network,advertisements,Gaussian,97.3863589,0.008035,4
879,Neural network,advertisements,Copula,97.38635857,0.005406,4
880,Neural network,advertising,Separate models,97.9738208,41.90234876,4
881,Neural network,advertising,Zero,76.14115240874268,1.969789014e-05,4
882,Neural network,advertising,Mean,93.3976726,1.955241868e-05,4
883,Neural network,advertising,Uniform,76.14115240874268,0.001128322002,4
884,Neural network,advertising,Marginal,97.3863589,0.0002774,4
885,Neural network,advertising,Conditional,97.38635902,0.005083,4
886,Neural network,advertising,Gaussian,97.3863589,0.005538,4
887,Neural network,advertising,Copula,97.38635857,0.004988,4
888,Neural network,blood,Separate models,99.93100577,7.050828457,4
889,Neural network,blood,Zero,76.14115240874268,1.764569688e-05,4
890,Neural network,blood,Mean,87.15173717,1.792085316e-05,4
891,Neural network,blood,Uniform,76.14115240874268,0.002229800458,4
892,Neural network,blood,Marginal,98.41662882,0.00038485,4
893,Neural network,blood,Conditional,98.41662892,0.00785,4
894,Neural network,blood,Gaussian,98.41663303,0.008128,4
895,Neural network,blood,Copula,98.41662876,0.007719,4
896,Neural network,const-maint,Separate models,99.21898758,29.37649965,4
897,Neural network,const-maint,Zero,76.14115240874268,2.058029175e-05,4
898,Neural network,const-maint,Mean,99.14023315,2.013141459e-05,4
899,Neural network,const-maint,Uniform,76.14115240874268,0.00031886072589999996,4
900,Neural network,const-maint,Marginal,99.9999977,0.0002691,4
901,Neural network,const-maint,Conditional,99.9999977,0.02119,4
902,Neural network,const-maint,Gaussian,99.9999977,0.00521,4
903,Neural network,const-maint,Copula,99.9999977,0.004432,4
904,Neural network,diamonds_filter,Separate models,99.99574125,20.75824714,4
905,Neural network,diamonds_filter,Zero,76.14115240874268,1.9190528180000002e-05,4
906,Neural network,diamonds_filter,Mean,97.22834493,2.015856781e-05,4
907,Neural network,diamonds_filter,Uniform,76.14115240874268,0.002202457914,4
908,Neural network,diamonds_filter,Marginal,99.98649092,0.00036205,4
909,Neural network,diamonds_filter,Conditional,99.9864909,0.006996,4
910,Neural network,diamonds_filter,Gaussian,99.98649091,0.00927,4
911,Neural network,diamonds_filter,Copula,99.9864909,0.007237,4
912,Neural network,diamonds_select,Separate models,98.89947537,84.76603866,4
913,Neural network,diamonds_select,Zero,76.14115240874268,1.911570809e-05,4
914,Neural network,diamonds_select,Mean,99.98926541,0.0002089489373,4
915,Neural network,diamonds_select,Uniform,76.14115240874268,0.002688476605,4
916,Neural network,diamonds_select,Marginal,98.47118936,0.00043880000000000004,4
917,Neural network,diamonds_select,Conditional,98.47118937,0.008585,4
918,Neural network,diamonds_select,Gaussian,98.4711894,0.008874,4
919,Neural network,diamonds_select,Copula,98.47118946,0.008812,4
920,Neural network,economics,Separate models,98.12339566,28.6644311,4
921,Neural network,economics,Zero,76.14115240874268,1.93093325e-05,4
922,Neural network,economics,Mean,98.51597643,1.886015189e-05,4
923,Neural network,economics,Uniform,76.14115240874268,0.002194447711,4
924,Neural network,economics,Marginal,96.14947007,0.00034185,4
925,Neural network,economics,Conditional,96.14947066,0.007635,4
926,Neural network,economics,Gaussian,96.14947022,0.00711,4
927,Neural network,economics,Copula,96.14947071,0.011086,4
928,Neural network,iris,Separate models,99.99244966,69.44966292,4
929,Neural network,iris,Zero,76.14115240874268,1.991763115e-05,4
930,Neural network,iris,Mean,96.06461567,1.981091499e-05,4
931,Neural network,iris,Uniform,76.14115240874268,0.0006709602547,4
932,Neural network,iris,Marginal,99.99822401,0.0002718,4
933,Neural network,iris,Conditional,99.99822402,0.004944,4
934,Neural network,iris,Gaussian,99.99822402,0.007332,4
935,Neural network,iris,Copula,99.99822403,0.005021,4
936,Neural network,petrol,Separate models,65.81668566,44.5584147,4
937,Neural network,petrol,Zero,76.14115240874268,3.500297666e-05,4
938,Neural network,petrol,Mean,76.14115240874268,0.00021749556060000002,4
939,Neural network,petrol,Uniform,83.86799648,0.0005499390215,4
940,Neural network,petrol,Marginal,60.23286281,0.00021945,4
941,Neural network,petrol,Conditional,60.23286627,0.004276,4
942,Neural network,petrol,Gaussian,60.23286336,0.006609,4
943,Neural network,petrol,Copula,60.23286167,0.004388,4
944,Neural network,power,Separate models,99.95212621,29552.5318,4
945,Neural network,power,Zero,95.09402098,1.931534391e-05,4
946,Neural network,power,Mean,98.47303575,1.907276385e-05,4
947,Neural network,power,Uniform,76.14115240874268,0.0025751114080000003,4
948,Neural network,power,Marginal,99.09759556,0.0004398,4
949,Neural network,power,Conditional,99.0975956,0.008971,4
950,Neural network,power,Gaussian,99.09759565,0.009032,4
951,Neural network,power,Copula,99.09759555,0.008947,4
952,Neural network,startups,Separate models,93.70038094,57.75087523,4
953,Neural network,startups,Zero,76.14115240874268,2.02588474e-05,4
954,Neural network,startups,Mean,99.74715525,2.154238084e-05,4
955,Neural network,startups,Uniform,76.14115240874268,0.00037416863439999995,4
956,Neural network,startups,Marginal,94.6980544,0.0002494,4
957,Neural network,startups,Conditional,94.69805442,0.004601,4
958,Neural network,startups,Gaussian,94.69805456,0.005122,4
959,Neural network,startups,Copula,94.69805421,0.004767,4
960,Neural network,unemploy,Separate models,98.12339566,67.96766162,4
961,Neural network,unemploy,Zero,76.14115240874268,2.387499809e-05,4
962,Neural network,unemploy,Mean,98.51597643,0.0003335494117,4
963,Neural network,unemploy,Uniform,76.14115240874268,0.002151832569,4
964,Neural network,unemploy,Marginal,96.14947007,0.000339,4
965,Neural network,unemploy,Conditional,96.14947066,0.007074,4
966,Neural network,unemploy,Gaussian,96.14947022,0.007013,4
967,Neural network,unemploy,Copula,96.14947071,0.005769,4
968,Neural network,airfoil,Separate models,99.93280414,209.4242055,5
969,Neural network,airfoil,Zero,76.14115240874268,2.2397019649999997e-05,5
970,Neural network,airfoil,Mean,99.25183391,2.195921089e-05,5
971,Neural network,airfoil,Uniform,76.14115240874268,0.004199891431,5
972,Neural network,airfoil,Marginal,90.34827622,0.00046895,5
973,Neural network,airfoil,Conditional,90.34827607,0.008897,5
974,Neural network,airfoil,Gaussian,90.34828235,0.009485,5
975,Neural network,airfoil,Copula,90.34827625,0.00952,5
976,Neural network,airfoil-self-noise,Separate models,99.93280414,199.9792602,5
977,Neural network,airfoil-self-noise,Zero,76.14115240874268,2.205090812e-05,5
978,Neural network,airfoil-self-noise,Mean,99.25183391,2.1613814609999997e-05,5
979,Neural network,airfoil-self-noise,Uniform,76.14115240874268,0.002826289644,5
980,Neural network,airfoil-self-noise,Marginal,90.34827622,0.00047115000000000004,5
981,Neural network,airfoil-self-noise,Conditional,90.34827607,0.007618,5
982,Neural network,airfoil-self-noise,Gaussian,90.34828235,0.009831,5
983,Neural network,airfoil-self-noise,Copula,90.34827625,0.011074,5
984,Neural network,japanemg,Separate models,89.83191851,65.08005285,5
985,Neural network,japanemg,Zero,76.14115240874268,2.218882243e-05,5
986,Neural network,japanemg,Mean,41.4091774,2.3879845939999998e-05,5
987,Neural network,japanemg,Uniform,76.14115240874268,0.0001989012718,5
988,Neural network,japanemg,Marginal,92.12634994,0.00021810000000000002,5
989,Neural network,japanemg,Conditional,92.1263506,0.005059,5
990,Neural network,japanemg,Gaussian,92.12634939,0.005479,5
991,Neural network,japanemg,Copula,92.12634914,0.007192,5
992,Neural network,linnerud,Separate models,98.16149215,70.30740333,5
993,Neural network,linnerud,Zero,76.14115240874268,2.5588103700000003e-05,5
994,Neural network,linnerud,Mean,85.44143146,2.5097642630000002e-05,5
995,Neural network,linnerud,Uniform,76.14115240874268,0.0001974021367,5
996,Neural network,linnerud,Marginal,98.93455352,0.00028189999999999997,5
997,Neural network,linnerud,Conditional,98.93455269,0.005339,5
998,Neural network,linnerud,Gaussian,98.93455323,0.00524,5
999,Neural network,linnerud,Copula,98.93455344,0.004782,5
1000,Neural network,sacramento,Separate models,99.83572903,95.60568213,5
1001,Neural network,sacramento,Zero,76.14115240874268,2.256094635e-05,5
1002,Neural network,sacramento,Mean,99.83580663,2.18997528e-05,5
1003,Neural network,sacramento,Uniform,76.14115240874268,0.004075371115,5
1004,Neural network,sacramento,Marginal,99.90011465,0.000491,5
1005,Neural network,sacramento,Conditional,99.90011465,0.008862,5
1006,Neural network,sacramento,Gaussian,99.90011465,0.014608,5
1007,Neural network,sacramento,Copula,99.90011465,0.009243,5
1008,Neural network,uber,Separate models,99.93004324,17132.64426,5
1009,Neural network,uber,Zero,76.14115240874268,2.177825119e-05,5
1010,Neural network,uber,Mean,99.93618663,2.1867730400000003e-05,5
1011,Neural network,uber,Uniform,76.14115240874268,0.004226608629,5
1012,Neural network,uber,Marginal,99.80533568,0.00048005,5
1013,Neural network,uber,Conditional,99.8053357,0.009178,5
1014,Neural network,uber,Gaussian,99.80533577,0.009493,5
1015,Neural network,uber,Copula,99.80533536,0.009624,5
1016,Neural network,insurance,Separate models,99.98974363,817.3996456,6
1017,Neural network,insurance,Zero,76.14115240874268,3.561260483e-05,6
1018,Neural network,insurance,Mean,80.72654513,2.535469604e-05,6
1019,Neural network,insurance,Uniform,76.14115240874268,0.004588516569,6
1020,Neural network,insurance,Marginal,99.42187006,0.0005591999999999999,6
1021,Neural network,insurance,Conditional,99.42187008,0.009641,6
1022,Neural network,insurance,Gaussian,99.42186973,0.012174,6
1023,Neural network,insurance,Copula,99.42186953,0.010335,6
1024,Neural network,kiva,Separate models,99.99491929,1452.40002,6
1025,Neural network,kiva,Zero,76.14115240874268,2.3633660690000002e-05,6
1026,Neural network,kiva,Mean,95.28745095,2.084343361e-05,6
1027,Neural network,kiva,Uniform,76.14115240874268,0.003899445863,6
1028,Neural network,kiva,Marginal,94.73018032,0.0005176499999999999,6
1029,Neural network,kiva,Conditional,94.73018029,0.008811,6
1030,Neural network,kiva,Gaussian,94.73018139,0.010603,6
1031,Neural network,kiva,Copula,94.7301788,0.011988,6
1032,Neural network,powerlifting,Separate models,99.57477397,4521.816916,6
1033,Neural network,powerlifting,Zero,76.14115240874268,2.9865279339999997e-05,6
1034,Neural network,powerlifting,Mean,99.56546564,2.533187288e-05,6
1035,Neural network,powerlifting,Uniform,76.14115240874268,0.004588412914,6
1036,Neural network,powerlifting,Marginal,99.76564327,0.0005075500000000001,6
1037,Neural network,powerlifting,Conditional,99.7656433,0.009669,6
1038,Neural network,powerlifting,Gaussian,99.76564319,0.010763,6
1039,Neural network,powerlifting,Copula,99.76564325,0.010384,6
1040,Neural network,seeds,Separate models,99.2047185,277.8063951,6
1041,Neural network,seeds,Zero,76.14115240874268,2.571797025e-05,6
1042,Neural network,seeds,Mean,90.46485367,2.589464188e-05,6
1043,Neural network,seeds,Uniform,76.14115240874268,0.001613137397,6
1044,Neural network,seeds,Marginal,99.25775313,0.0002964,6
1045,Neural network,seeds,Conditional,99.25775341,0.007449,6
1046,Neural network,seeds,Gaussian,99.25775332,0.006107,6
1047,Neural network,seeds,Copula,99.25775334,0.005992,6
1048,Neural network,walmart,Separate models,99.99869404,2700.690316,6
1049,Neural network,walmart,Zero,76.14115240874268,2.675131595e-05,6
1050,Neural network,walmart,Mean,99.50622128,0.0002909612439,6
1051,Neural network,walmart,Uniform,76.14115240874268,0.004583444786,6
1052,Neural network,walmart,Marginal,97.72320724,0.0013559,6
1053,Neural network,walmart,Conditional,97.72320739,0.010634,6
1054,Neural network,walmart,Gaussian,97.73120504,0.01075,6
1055,Neural network,walmart,Copula,97.72320731,0.013155,6
1056,Neural network,yatch,Separate models,98.58984277,245.9978755,6
1057,Neural network,yatch,Zero,76.14115240874268,2.52884042e-05,6
1058,Neural network,yatch,Mean,68.86365697,2.593428481e-05,6
1059,Neural network,yatch,Uniform,76.14115240874268,0.001941225646,6
1060,Neural network,yatch,Marginal,98.47937317,0.00032859999999999996,6
1061,Neural network,yatch,Conditional,98.47937315,0.006618,6
1062,Neural network,yatch,Gaussian,98.47937336,0.006792,6
1063,Neural network,yatch,Copula,98.47937339,0.006617,6
1064,Neural network,admission,Separate models,93.37315159,441.553396,7
1065,Neural network,admission,Zero,76.14115240874268,2.937575543e-05,7
1066,Neural network,admission,Mean,93.37315159,2.837316918e-05,7
1067,Neural network,admission,Uniform,76.14115240874268,0.002888115392,7
1068,Neural network,admission,Marginal,93.81947634,0.00044039999999999997,7
1069,Neural network,admission,Conditional,93.81947741,0.008438,7
1070,Neural network,admission,Gaussian,93.81947743,0.009254,7
1071,Neural network,admission,Copula,93.81947719,0.009167,7
1072,Neural network,auto-mpg,Separate models,99.48194121,788.2322562,7
1073,Neural network,auto-mpg,Zero,76.14115240874268,4.426352794e-05,7
1074,Neural network,auto-mpg,Mean,81.71808466,2.8896625229999998e-05,7
1075,Neural network,auto-mpg,Uniform,76.14115240874268,0.002617221255,7
1076,Neural network,auto-mpg,Marginal,99.15775339,0.0004125,7
1077,Neural network,auto-mpg,Conditional,99.15775349,0.006866,7
1078,Neural network,auto-mpg,Gaussian,99.15775307,0.008099,7
1079,Neural network,auto-mpg,Copula,99.15775349,0.008564,7
1080,Neural network,autompg,Separate models,99.48194121,1820.713012,7
1081,Neural network,autompg,Zero,76.14115240874268,2.938378774e-05,7
1082,Neural network,autompg,Mean,81.71808466,2.8872288190000002e-05,7
1083,Neural network,autompg,Uniform,76.14115240874268,0.0006035522652,7
1084,Neural network,autompg,Marginal,99.15775339,0.00042804999999999997,7
1085,Neural network,autompg,Conditional,99.15775349,0.00791,7
1086,Neural network,autompg,Gaussian,99.15775307,0.008195,7
1087,Neural network,autompg,Copula,99.15775349,0.009111,7
1088,Neural network,chanceadmit,Separate models,98.28567042,337.5339167,7
1089,Neural network,chanceadmit,Zero,76.14115240874268,2.9035806660000002e-05,7
1090,Neural network,chanceadmit,Mean,98.28567042,2.859747771e-05,7
1091,Neural network,chanceadmit,Uniform,76.14115240874268,0.002609094024,7
1092,Neural network,chanceadmit,Marginal,98.55014807,0.00042009999999999997,7
1093,Neural network,chanceadmit,Conditional,98.55014829,0.007904,7
1094,Neural network,chanceadmit,Gaussian,98.5501483,0.008499,7
1095,Neural network,chanceadmit,Copula,98.55014823,0.008197,7
1096,Neural network,computer,Separate models,99.29481939,1618.636309,7
1097,Neural network,computer,Zero,41.33164666,2.731938293e-05,7
1098,Neural network,computer,Mean,98.43800372,2.67512902e-05,7
1099,Neural network,computer,Uniform,76.14115240874268,0.0007615287822,7
1100,Neural network,computer,Marginal,98.62390872,0.00035045,7
1101,Neural network,computer,Conditional,98.62390897,0.007313,7
1102,Neural network,computer,Gaussian,98.62391166,0.010278,7
1103,Neural network,computer,Copula,98.62390883,0.00687,7
1104,Neural network,diamond,Separate models,99.98982923,3590.054533,7
1105,Neural network,diamond,Zero,76.14115240874268,2.9526710509999998e-05,7
1106,Neural network,diamond,Mean,95.92926743,2.8404698230000003e-05,7
1107,Neural network,diamond,Uniform,55.79134037,0.002611031876,7
1108,Neural network,diamond,Marginal,99.88191813,0.0006391,7
1109,Neural network,diamond,Conditional,99.88191813,0.013342,7
1110,Neural network,diamond,Gaussian,99.88191819,0.01405,7
1111,Neural network,diamond,Copula,99.88191807,0.012071,7
1112,Neural network,france,Separate models,99.97750337,5249.131672,7
1113,Neural network,france,Zero,76.14115240874268,2.802291783e-05,7
1114,Neural network,france,Mean,99.82327528,2.976788174e-05,7
1115,Neural network,france,Uniform,76.14115240874268,0.002609495196,7
1116,Neural network,france,Marginal,99.79739201,0.0006245,7
1117,Neural network,france,Conditional,99.79739201,0.011377,7
1118,Neural network,france,Gaussian,99.79739203,0.013506,7
1119,Neural network,france,Copula,99.79739206,0.011979,7
1120,Neural network,germany,Separate models,99.99993868,3339.812831,7
1121,Neural network,germany,Zero,76.14115240874268,2.914603551e-05,7
1122,Neural network,germany,Mean,99.98629423,2.805801594e-05,7
1123,Neural network,germany,Uniform,76.14115240874268,0.002610761578,7
1124,Neural network,germany,Marginal,99.9694456,0.0006456,7
1125,Neural network,germany,Conditional,99.96944559,0.012113,7
1126,Neural network,germany,Gaussian,99.96944562,0.014001,7
1127,Neural network,germany,Copula,99.96944562,0.012474,7
1128,Neural network,raotbl6,Separate models,99.93664036,859.1375086,7
1129,Neural network,raotbl6,Zero,76.14115240874268,3.060410662e-05,7
1130,Neural network,raotbl6,Mean,99.51283701,0.0007852942769,7
1131,Neural network,raotbl6,Uniform,76.14115240874268,0.001153425874,7
1132,Neural network,raotbl6,Marginal,99.96247124,0.00031895000000000003,7
1133,Neural network,raotbl6,Conditional,99.96247125,0.007327,7
1134,Neural network,raotbl6,Gaussian,99.96247122,0.006362,7
1135,Neural network,raotbl6,Copula,99.96247124,0.006318,7
1136,Neural network,raotbl7,Separate models,99.4660166,545.6648896,7
1137,Neural network,raotbl7,Zero,76.14115240874268,2.995869009e-05,7
1138,Neural network,raotbl7,Mean,99.42682118,2.994764142e-05,7
1139,Neural network,raotbl7,Uniform,76.14115240874268,0.001160992681,7
1140,Neural network,raotbl7,Marginal,99.51948532,0.00032125000000000003,7
1141,Neural network,raotbl7,Conditional,99.51948537,0.00635,7
1142,Neural network,raotbl7,Gaussian,99.5194853,0.007847,7
1143,Neural network,raotbl7,Copula,99.51948544,0.012296,7
1144,Neural network,realestate,Separate models,99.98033136,764.1600871,7
1145,Neural network,realestate,Zero,76.14115240874268,2.9140789139999998e-05,7
1146,Neural network,realestate,Mean,76.14115240874268,2.822000615e-05,7
1147,Neural network,realestate,Uniform,76.14115240874268,0.003171758597,7
1148,Neural network,realestate,Marginal,99.9992707,0.00052175,7
1149,Neural network,realestate,Conditional,99.99927071,0.009269,7
1150,Neural network,realestate,Gaussian,99.99927075,0.009861,7
1151,Neural network,realestate,Copula,99.99927071,0.014969,7
1152,Neural network,slump,Separate models,99.68278456,555.5343535,7
1153,Neural network,slump,Zero,76.14115240874268,3.063208917e-05,7
1154,Neural network,slump,Mean,83.19790341,2.870531643e-05,7
1155,Neural network,slump,Uniform,76.14115240874268,0.00037846622050000003,7
1156,Neural network,slump,Marginal,99.39251468,0.00032035,7
1157,Neural network,slump,Conditional,99.39251468,0.007174,7
1158,Neural network,slump,Gaussian,99.39251448,0.00784,7
1159,Neural network,slump,Copula,99.39251464,0.006341,7
1160,Neural network,slump-flow,Separate models,98.51604861,1001.612079,7
1161,Neural network,slump-flow,Zero,76.14115240874268,3.096875022e-05,7
1162,Neural network,slump-flow,Mean,98.19023518,2.9534662469999998e-05,7
1163,Neural network,slump-flow,Uniform,76.14115240874268,0.0001449266602,7
1164,Neural network,slump-flow,Marginal,98.35801493,0.00032525,7
1165,Neural network,slump-flow,Conditional,98.35801498,0.006303,7
1166,Neural network,slump-flow,Gaussian,98.35801489,0.006129,7
1167,Neural network,slump-flow,Copula,98.3580149,0.010528,7
