,Model,dataset,Replacement Strategy,accuracy,time,features
284,XGBoost,walmart,Marginal,99.95574678,0.00050125,6
285,XGBoost,walmart,Conditional,99.95574678,0.010316,6
286,XGBoost,walmart,Gaussian,99.95574663,0.009788,6
287,XGBoost,walmart,Copula,99.9557467,0.009241,6
288,XGBoost,yatch,Separate models,98.88649712,376.7176161,6
289,XGBoost,yatch,Zero,50.65615664,8.483889055999999e-05,6
290,XGBoost,yatch,Mean,74.26270987,9.081908301000001e-05,6
292,XGBoost,yatch,Uniform,81.85354944,0.001070372275,6
293,XGBoost,yatch,Marginal,98.88649803,0.00031580000000000003,6
294,XGBoost,yatch,Conditional,98.886498,0.006598,6
295,XGBoost,yatch,Gaussian,98.88649875,0.006357,6
296,XGBoost,yatch,Copula,98.88649824,0.006369,6
297,XGBoost,admission,Separate models,98.11953457,1009.06116,7
298,XGBoost,admission,Zero,81.03957732986822,9.093463782e-05,7
299,XGBoost,admission,Mean,70.63129655,7.967385379e-05,7
301,XGBoost,admission,Uniform,81.03957732986822,0.001858268317,7
302,XGBoost,admission,Marginal,98.11955285,0.00045965,7
303,XGBoost,admission,Conditional,98.11955345,0.010783,7
304,XGBoost,admission,Gaussian,98.11955398,0.007476,7
305,XGBoost,admission,Copula,98.1195536,0.007838,7
306,XGBoost,auto-mpg,Separate models,99.72782127,7027.673092,7
307,XGBoost,auto-mpg,Zero,67.612933,0.0001058654969,7
308,XGBoost,auto-mpg,Mean,96.5694604,0.00010033682679999999,7
310,XGBoost,auto-mpg,Uniform,57.63998753,0.002010847633,7
311,XGBoost,auto-mpg,Marginal,99.7278462,0.00046164999999999997,7
312,XGBoost,auto-mpg,Conditional,99.7278463,0.007943,7
313,XGBoost,auto-mpg,Gaussian,99.7278464,0.007134,7
314,XGBoost,auto-mpg,Copula,99.72784621,0.008563,7
315,XGBoost,autompg,Separate models,99.72782127,1066.168742,7
316,XGBoost,autompg,Zero,67.612933,0.0001122097235,7
317,XGBoost,autompg,Mean,96.5694604,0.0001041022447,7
319,XGBoost,autompg,Uniform,57.60061374,0.002003902024,7
320,XGBoost,autompg,Marginal,99.7278462,0.0004132,7
321,XGBoost,autompg,Conditional,99.7278463,0.00913,7
322,XGBoost,autompg,Gaussian,99.7278464,0.006889,7
323,XGBoost,autompg,Copula,99.72784621,0.008025,7
324,XGBoost,chanceadmit,Separate models,99.83391431,5783.02889,7
325,XGBoost,chanceadmit,Zero,81.03957732986822,8.888094714e-05,7
326,XGBoost,chanceadmit,Mean,81.03957732986822,7.773776849000001e-05,7
328,XGBoost,chanceadmit,Uniform,81.03957732986822,0.001344044647,7
329,XGBoost,chanceadmit,Marginal,99.83391883,0.0004577,7
330,XGBoost,chanceadmit,Conditional,99.83391892,0.008014,7
331,XGBoost,chanceadmit,Gaussian,99.83391911,0.008186,7
332,XGBoost,chanceadmit,Copula,99.83391895,0.007338,7
333,XGBoost,computer,Separate models,99.61144183,1209.965054,7
334,XGBoost,computer,Zero,58.02075703,0.00010771198549999999,7
335,XGBoost,computer,Mean,94.08659629,0.0001059996218,7
337,XGBoost,computer,Uniform,81.03957732986822,0.000998529137,7
338,XGBoost,computer,Marginal,99.6114378,0.0003479,7
339,XGBoost,computer,Conditional,99.61143794,0.007583,7
340,XGBoost,computer,Gaussian,99.61143796,0.006827,7
341,XGBoost,computer,Copula,99.61143787,0.006735,7
342,XGBoost,diamond,Separate models,99.99809663,1462.473631,7
343,XGBoost,diamond,Zero,40.04162706,9.884462212e-05,7
344,XGBoost,diamond,Mean,99.75349182,9.420649933e-05,7
346,XGBoost,diamond,Uniform,88.81270102,0.005086007852,7
347,XGBoost,diamond,Marginal,99.91521116,0.0006834,7
348,XGBoost,diamond,Conditional,99.91521117,0.011789,7
349,XGBoost,diamond,Gaussian,99.91521134,0.012123,7
350,XGBoost,diamond,Copula,99.91521112,0.012329,7
