,Model,Replacement,Dataset,MSE,R2,Time
1417,mlp,Marginal,advertising_classification,88349.37179124277,67.65157005040311,0.09686317920684814
1418,mlp,Marginal,Bmi_male_female,0.16118888888888885,70.05447329623554,0.0033190608024597167
1419,mlp,Marginal,FuelConsumptionCo2,162.6000205581584,75.30406409809565,0.3205375170707703
1420,mlp,Marginal,poker-hand,0.8006509863945578,83.1761097152124,16.681033811569215
1421,mlp,Marginal,iris,0.40830555555555553,89.80667699280215,0.002041745185852051
1422,mlp,Marginal,crime_data,140.2683102652826,67.59249120208747,0.0016524370978860295
1423,mlp,Marginal,census_data,1.0712103746806343,85.02254736221353,1.3247862720489503
1424,mlp,Marginal,balance-scale,0.30790277777777775,60.17626894791831,0.005272917747497559
1425,mlp,Marginal,car,0.8939500000000001,98.76916206933242,0.02332216501235962
1426,mlp,Marginal,bupa-liver-disorders,0.2582738888888889,85.39738866254645,0.008290553092956543
1427,mlp,Marginal,jobs_in_data,584.2210422792265,92.96548081688553,0.3018802094459534
1428,mlp,Marginal,movie_data,278108.2509472222,74.26528412438486,0.3903026509284973
1429,mlp,Marginal,cars,376.6051017509659,84.3675639247029,0.00964349987863124
1430,mlp,Marginal,uforeports,207994.37138888892,92.73237619960503,0.010263171195983887
1431,mlp,Marginal,monk-3,0.35111777777777786,72.6677688913919,0.0081119704246521
1432,mlp,Marginal,ecoli,4.493462222222223,99.64231782131986,0.018815805912017824
1433,nb,Marginal,Housing_Data,0.21707289115646258,68.3074225638409,0.12777916431427003
1434,nb,Marginal,echocardiogram,0.11630724386061854,76.34607227712037,0.12402139468626543
1435,nb,Marginal,Car_sales,66.04167713641323,86.6940707568146,1.6240100127000074
1436,nb,Marginal,monk-1,0.24795555555555557,89.26508343158233,0.007892601490020752
1437,nb,Marginal,glass,2.101057647803256,84.58702015330303,0.033313724356637875
1438,nb,Marginal,auto-mpg,0.2787735034013605,62.710874344387314,0.013157894611358642
1439,nb,Marginal,drug200,0.2531385827976737,80.27530848776621,0.004633701208866004
1440,nb,Marginal,sales-cars,116.36111111111113,99.74568822213695,0.0007135669390360514
1441,nb,Marginal,healthcare-dataset-stroke-data,0.1269926017258756,92.53096946747607,0.2058517026901245
1442,nb,Marginal,nursery,2.601036825396825,80.16379076995021,0.13633012294769287
1443,nb,Marginal,hr-evaluation,0.00010000000000000002,98.98989898989899,1.0568199014663697
1444,nb,Marginal,breast-cancer,0.1195028802687588,93.03869272781347,0.03354450025056538
1445,nb,Marginal,Salaries,0.743322222222222,98.4567817707375,0.0038561463356018067
1446,nb,Marginal,diabetes,0.14081558390022675,90.04211553009462,0.024340431690216064
1447,nb,Marginal,heart-c,0.13944899485131795,64.68138350238168,0.5473695302009582
1448,nb,Marginal,results,90.98857616049175,68.59436355328552,0.011999650435014204
1449,nb,Marginal,SacramentocrimeJanuary2006,1976432.3385707142,85.17592012323905,1.063664824962616
1450,nb,Marginal,v3_Latest_Data_Science_Salaries,782.8711528952508,65.50252973600793,0.19426990985870363
1451,nb,Marginal,insurance,0.20215166666666673,76.04660584521342,0.013315236568450928
1452,nb,Marginal,wine,0.19022349128594906,68.28697446521127,0.5599297871023922
1453,nb,Marginal,hungarian-heart-disease,0.11218299325112369,93.63092675004297,0.5506886316805469
1454,nb,Marginal,laptop_price,20.20780676854871,66.93079305446126,0.3445414113998413
1455,nb,Marginal,pima-indians-diabetes,1.5261643874401607,80.15326710569549,0.04371582508087158
1456,nb,Marginal,tic-tac-toe,0.13218350497606446,87.24344798745317,0.04122246503829956
1457,nb,Marginal,adult,0.09914031584917407,87.60143472629424,3.4812605810165405
1458,nb,Marginal,Titanic_Test,476.61776549096754,61.03155107341996,0.10822918497282884
1459,nb,Marginal,Data_Preprocessing,0.6666666666666666,98.51347680045207,0.0015744368235270183
1460,nb,Marginal,haberman,0.07853333333333333,75.489144875502,0.002725327014923096
1461,nb,Marginal,ElectronicsData,37.762584444444435,73.16455770085486,0.011101431846618652
1462,nb,Marginal,500_Person_Gender_Height_Weight_Index,0.13583333333333333,88.10834123558186,0.0032227945327758787
1463,nb,Marginal,births,0.25274444444444444,89.93755880252392,0.06255916357040406
1464,nb,Marginal,Cust_Segmentation,84.53549593379942,88.97369688671142,0.05408585548400879
1465,nb,Marginal,drug_dt,0.2490710131619222,62.317254378515486,0.004697481791178386
1466,nb,Marginal,Data_Uk,25914.341263778653,69.01747150275102,0.36463616371154783
1467,nb,Marginal,heart-statlog,0.15764607599591368,97.07274853932421,0.8710938692092896
1468,nb,Marginal,phoneme,0.12452222222222221,94.2236116456756,0.035162055492401124
1469,nb,Marginal,Churn_Modelling,1066851.788290834,68.70401008438736,32.92263401269913
1470,nb,Marginal,wilt,0.001347222222222222,71.31853324275048,0.03165789127349854
1471,nb,Marginal,airport-frequencies,5873274.355586112,86.65957236469508,0.9255917859077454
1472,nb,Marginal,magic,0.16613842435122195,77.44653038592344,0.41153743743896487
1473,nb,Marginal,sales-records,0.9399360888696592,82.85704791296467,0.7120392823219299
1474,nb,Marginal,hayes-roth,0.529671717171717,84.87873155096139,0.0019275871190157804
1475,nb,Marginal,housing,1.1674603848576464,99.15680943239906,0.5116285753250122
1476,nb,Marginal,monk-2,0.11425500000000001,60.697264111804635,0.008137621879577638
1477,nb,Marginal,FuelConsumption,147.9296694393221,92.58825775080932,0.4008941912651062
1478,nb,Marginal,cleveland,2.188899967992951,93.05525057966996,0.5703940773010254
1479,nb,Marginal,Titanic_Data,2381.519811431639,71.93756892999875,0.35014807591672803
1480,nb,Marginal,employees,3819.993645646258,69.86002652827081,0.07080029726028442
1481,nb,Marginal,Mall_Customers,0.18067990511172324,60.390370813337746,0.0035331682725386186
1482,nb,Marginal,50_Startups,0.7524509803921567,67.60840307369904,0.0016650873072007123
1483,nb,Marginal,weight-height,0.1831,82.35028296008322,0.016296241283416748
1484,nb,Marginal,AirPassengers,1925.14453125,85.48251939793107,0.0020554463068644204
1485,nb,Marginal,titanic,0.1875,70.91776391364051,0.0065623331069946285
1486,nb,Marginal,imdrating,78148.17014222224,94.36583682371017,0.06889482736587524
1487,nb,Marginal,advertising_classification,77400.43263906366,90.03204640477716,0.37448410272598265
1488,nb,Marginal,Bmi_male_female,0.15807777777777776,70.38276191396162,0.0033043694496154787
1489,nb,Marginal,FuelConsumptionCo2,160.76649054311153,92.55093621415052,0.4039916563034058
1490,nb,Marginal,poker-hand,0.0,100.0,17.09326364517212
1491,nb,Marginal,iris,0.4377499999999999,94.44625580007224,0.002006335258483887
1492,nb,Marginal,crime_data,361.5717752787389,75.89123581412535,0.0040052357841940485
1493,nb,Marginal,census_data,3.3875109951738587,67.38503294180049,1.3552631282806396
1494,nb,Marginal,balance-scale,0.27659722222222216,71.60365707271986,0.005378379821777344
1495,nb,Marginal,car,0.370125,82.3001166301,0.02461404800415039
1496,nb,Marginal,bupa-liver-disorders,0.2995011111111111,77.8656692314801,0.008315572738647461
1497,nb,Marginal,jobs_in_data,909.5131127544722,93.61978876557043,0.4844183826446533
1498,nb,Marginal,movie_data,255377.09530000002,65.44506319116478,0.4428793478012085
1499,nb,Marginal,cars,540.2887590831021,84.41949573973183,0.0196399031014278
1500,nb,Marginal,uforeports,250374.87019999995,78.01085162754818,0.09228092670440674
1501,nb,Marginal,monk-3,0.3408122222222223,86.73976476122475,0.00801293134689331
1502,nb,Marginal,ecoli,8.050155555555556,65.13978621017401,0.020386126041412354
1503,svm,Marginal,Housing_Data,0.052860249433106576,69.53162194708862,0.12196516990661621
1504,svm,Marginal,echocardiogram,0.13572078722443986,65.01631026656597,0.11434452642094005
1505,svm,Marginal,Car_sales,72.49518005603844,77.75940155166379,1.1835867991814246
1506,svm,Marginal,monk-1,0.2527472222222223,61.65108409125225,0.007198395729064941
1507,svm,Marginal,glass,3.0033525655572904,72.91896413168408,0.031216957199741418
1508,svm,Marginal,auto-mpg,0.6214612244897959,88.7911322957829,0.013083140850067138
1509,svm,Marginal,drug200,0.204674778083869,72.761406113409,0.004025567661632191
1510,svm,Marginal,sales-cars,121.72222222222221,90.35243047742851,0.00028902292251586914
1511,svm,Marginal,healthcare-dataset-stroke-data,0.08055712254216042,74.70438612603262,0.19676296710968016
1512,svm,Marginal,nursery,1.2470168253968255,81.24843277352473,0.13787628173828126
1513,svm,Marginal,hr-evaluation,0.0022000000000000014,65.59901740691917,1.0083509850502015
1514,svm,Marginal,breast-cancer,0.07406211339054963,79.40635988032021,0.02950654531780042
1515,svm,Marginal,Salaries,0.2614388888888889,77.53288346189217,0.0033533263206481936
1516,svm,Marginal,diabetes,0.13911840419501137,93.03910006557383,0.024079470634460448
1517,svm,Marginal,heart-c,0.20085818380152798,97.5629864691572,0.5332175660133361
1518,svm,Marginal,vote,0.18428243402168692,69.40277560159575,4.4401756858825685
1519,svm,Marginal,results,45.577112591593114,88.65774745825689,0.0067008625377308235
1520,svm,Marginal,SacramentocrimeJanuary2006,2042488.77730947,65.10474195901722,0.0979580020904541
1521,svm,Marginal,v3_Latest_Data_Science_Salaries,197.81095280202814,92.3451556838843,0.1041304636001587
1522,svm,Marginal,insurance,0.3991872222222223,90.69130785213547,0.01353991985321045
1523,svm,Marginal,wine,0.3341175032113041,99.01312324040664,0.5294477010177354
1524,svm,Marginal,hungarian-heart-disease,0.23899593834931304,80.16833347953207,0.4834301009470103
1525,svm,Marginal,laptop_price,13.121834774593491,77.82245221542604,0.27451411485671995
1526,svm,Marginal,pima-indians-diabetes,1.1687521050642475,71.48450876445125,0.039633564949035645
1527,svm,Marginal,tic-tac-toe,0.1229442145376669,80.5768431360465,0.03963399171829224
1528,svm,Marginal,adult,0.06609882494092283,95.50039203102972,1.8793412137031555
1529,svm,Marginal,Titanic_Test,761.4738510705292,68.3099198919377,0.05512951160299367
1530,svm,Marginal,Data_Preprocessing,1.9629629629629626,84.34202815878356,0.0012849171956380208
1531,svm,Marginal,haberman,0.05856666666666668,87.67924513542829,0.0026387834548950197
1532,svm,Marginal,ElectronicsData,29.991533333333333,76.96574796996616,0.00813835859298706
1533,svm,Marginal,500_Person_Gender_Height_Weight_Index,0.30918888888888885,60.28209999947738,0.00284611701965332
1534,svm,Marginal,births,0.32033611111111115,92.04181481992023,0.06300631523132325
1535,svm,Marginal,Cust_Segmentation,91.50815039367599,90.34671314191336,0.03825189590454101
1536,svm,Marginal,drug_dt,0.25530456075910624,85.69156313947826,0.0040790095473780775
1537,svm,Marginal,Data_Uk,21465.804014712456,92.62890279629724,0.0805463171005249
1538,svm,Marginal,heart-statlog,0.21490013303689676,77.70272201110664,0.5297839111751981
1539,svm,Marginal,phoneme,0.19398555555555552,98.33111944307034,0.034565820693969726
1540,svm,Marginal,Churn_Modelling,778819.5517876099,89.20784908482888,1.4969060564041137
1541,svm,Marginal,wilt,0.1519961111111111,81.52423441963187,0.03175771713256836
1542,svm,Marginal,airport-frequencies,7011648.8865088895,89.20934285210306,0.1019168496131897
1543,svm,Marginal,magic,0.23317804390274627,83.32722153963023,0.40264866590499876
1544,svm,Marginal,sales-records,4.934758302847361,98.43685150879304,0.6582775115966797
1545,svm,Marginal,hayes-roth,0.7380193985307621,85.2559639398367,0.0015662800181995738
1546,svm,Marginal,housing,2.9472597049004783,77.47628262327599,0.3104727292060852
1547,svm,Marginal,monk-2,0.061472222222222234,67.44622661712161,0.00759260892868042
1548,svm,Marginal,FuelConsumption,188.54212733039006,68.86745625656452,0.2777872920036316
1549,svm,Marginal,cleveland,0.9775317273633145,92.50075979554938,0.5389090967178345
1550,svm,Marginal,Titanic_Data,3058.5890651518075,89.65997148099024,0.12178090361298108
1551,svm,Marginal,employees,2849.358253594104,86.48743919088251,0.014551522731781006
1552,svm,Marginal,Mall_Customers,0.4145909856137129,86.77776384973814,0.00626620018120968
1553,svm,Marginal,50_Startups,1.371852172241445,68.214522822869,0.0013248499702004826
1554,svm,Marginal,weight-height,0.28409999999999996,84.25838182753502,0.015627107620239257
1555,svm,Marginal,AirPassengers,3028.4427083333335,86.58625256232679,0.0002654939889907837
1556,svm,Marginal,zoo,2.4201484156972723,88.62792093929039,4.9808164624606865
1557,svm,Marginal,titanic,0.17710000000000004,79.59149951871088,0.006609930992126465
1558,svm,Marginal,imdrating,72708.94539166667,84.77562833020802,0.007592828273773194
1559,svm,Marginal,advertising_classification,64618.017185626086,60.11056485898939,0.057183711528778075
1560,svm,Marginal,Bmi_male_female,0.2510555555555556,90.2543223803652,0.0033501410484313965
1561,svm,Marginal,FuelConsumptionCo2,150.88996074316137,96.8725474038016,0.2733622694015503
1562,svm,Marginal,poker-hand,0.0,100.0,15.495118339061737
1563,svm,Marginal,iris,0.5328777777777777,80.80335075632814,0.0018727970123291015
1564,svm,Marginal,credit-a,0.2349971050641863,85.29677308983207,2.1008482813835143
1565,svm,Marginal,crime_data,366.9505959246443,89.87723347498712,0.0013474716859705309
1566,svm,Marginal,census_data,0.9040000000000006,71.77504866343783,1.1505466818809509
1567,svm,Marginal,balance-scale,0.264225,83.52069636953155,0.004794130325317383
1568,svm,Marginal,car,0.4123577777777777,62.398344907518634,0.013578288555145264
1569,svm,Marginal,bupa-liver-disorders,0.24517222222222215,85.22896652924408,0.008328948020935058
1570,svm,Marginal,jobs_in_data,596.9240406550769,77.01930084016591,0.2577888703346252
1571,svm,Marginal,movie_data,190311.01374999995,66.36302019643921,0.32939159154891967
1572,svm,Marginal,cars,621.6219400023186,97.90897300448546,0.00868472285654353
1573,svm,Marginal,uforeports,157718.5880277778,71.70677155411191,0.009374995231628418
1574,svm,Marginal,monk-3,0.26399111111111107,93.94559578227997,0.007940239906311035
1575,svm,Marginal,ecoli,6.984850555555555,78.31335965040681,0.011110756397247314
1576,dt,Conditional,Housing_Data,0.10651666666666665,97.73812551897349,0.12543917179107666
1577,dt,Conditional,echocardiogram,0.21126033057851243,69.29145983034569,0.1176491759040139
1578,dt,Conditional,Car_sales,56.28281845825115,60.5793255852098,1.6289623838204603
1579,dt,Conditional,monk-1,0.43887499999999996,88.65182957800964,0.009164822101593018
1580,dt,Conditional,glass,2.823635081222861,84.91367466790352,0.03263602794056207
1581,dt,Conditional,auto-mpg,0.6359444444444443,91.40018594412253,0.012942149639129638
1582,dt,Conditional,drug200,0.27861952861952854,83.85709725220994,0.004732518485098174
1583,dt,Conditional,sales-cars,13.5,95.19026029041501,0.00035907824834187824
1584,dt,Conditional,healthcare-dataset-stroke-data,0.2821907029478459,60.22030499873635,0.2007082223892212
1585,dt,Conditional,nursery,1.5988563151927437,67.00755855514016,0.13646402359008789
1586,dt,Conditional,hr-evaluation,0.14087666666666668,76.74804723505655,1.1527605152130127
1587,dt,Conditional,breast-cancer,0.1953216374269006,79.77327491083258,0.030021622306422184
1588,dt,Conditional,Salaries,0.5512555555555556,71.7404976542833,0.003856055736541748
1589,dt,Conditional,diabetes,0.25149024943310655,60.192550511194,0.025418970584869385
1590,dt,Conditional,heart-c,0.23874444444444443,98.48852322067489,0.7136112785339356
1591,dt,Conditional,results,33.02433425160698,97.24697654750717,0.007500034390073834
1592,dt,Conditional,SacramentocrimeJanuary2006,2092159.4497272247,95.09183599494318,0.09844614982604981
1593,dt,Conditional,v3_Latest_Data_Science_Salaries,503.05676944444434,92.30000779342036,0.105589599609375
1594,dt,Conditional,insurance,0.3228666666666667,61.4211954109969,0.013183271884918213
1595,dt,Conditional,wine,0.5049953717003415,75.45485295193194,0.5386062072495282
1596,dt,Conditional,hungarian-heart-disease,0.2083404484242677,97.72215931587577,0.5666831391198295
1597,dt,Conditional,laptop_price,19.756874999999997,78.107377801217,0.27804635524749755
1598,dt,Conditional,pima-indians-diabetes,1.165597244897959,68.55299570054463,0.040968878269195555
1599,dt,Conditional,tic-tac-toe,0.32074166666666665,74.49758404987942,0.03994814395904541
1600,dt,Conditional,adult,0.1606670556185437,70.17852076762904,2.406283679008484
1601,dt,Conditional,Titanic_Test,125.90253831417625,71.3302000460592,0.05688012879470299
1602,dt,Conditional,Data_Preprocessing,0.0,100.0,0.0011715888977050781
1603,dt,Conditional,haberman,0.11494444444444443,67.68084738947482,0.0028142547607421875
1604,dt,Conditional,ElectronicsData,41.12390555555556,71.58672248846007,0.008867175579071044
1605,dt,Conditional,500_Person_Gender_Height_Weight_Index,0.34298888888888895,94.62857483913282,0.0034090280532836914
1606,dt,Conditional,births,0.37141388888888893,82.15142935747839,0.06341826438903808
1607,dt,Conditional,Cust_Segmentation,57.54931666666666,68.47160924818915,0.03919166326522827
1608,dt,Conditional,drug_dt,0.37289562289562284,93.43336790067328,0.0047852234406904745
1609,dt,Conditional,Data_Uk,25754.91776845553,97.8298213802824,0.10727039098739624
1610,dt,Conditional,heart-statlog,0.24328703703703705,70.9119929702627,0.5687734789318508
1611,dt,Conditional,phoneme,0.18530111111111114,67.43916411226202,0.03528414249420166
1612,dt,Conditional,Churn_Modelling,952327.6219913097,61.38533782569543,1.3622470998764038
1613,dt,Conditional,wilt,0.14152222222222222,68.89045916315726,0.03180809259414673
1614,dt,Conditional,airport-frequencies,6586302.822508335,90.17459763887831,0.13360965728759766
1615,dt,Conditional,magic,0.36319817428823387,78.04027588101009,0.42282982349395754
1616,dt,Conditional,sales-records,4.2316527777777795,92.65509672487818,0.6873739767074585
1617,dt,Conditional,hayes-roth,0.7133264462809917,63.85797016134106,0.001903501423922452
1618,dt,Conditional,housing,3.031027777777778,83.79245869492354,0.3419311499595642
1619,dt,Conditional,monk-2,0.15776277777777778,72.54810574664165,0.007971277236938476
1620,dt,Conditional,FuelConsumption,160.89440722222218,62.58430155100552,0.273891282081604
1621,dt,Conditional,cleveland,0.8563777777777777,89.54102245967499,0.5485438823699951
1622,dt,Conditional,Titanic_Data,1740.9077101436299,97.24314696201314,0.12222863025352602
1623,dt,Conditional,employees,3251.715921088435,70.49780649732155,0.014888906478881836
1624,dt,Conditional,Mall_Customers,0.23148148148148148,62.647884153715694,0.0037103349512273617
1625,dt,Conditional,50_Startups,1.0519031141868511,95.55018918544741,0.0019550042993882123
1626,dt,Conditional,weight-height,0.30410000000000004,64.19098990250505,0.015876848697662354
1627,dt,Conditional,AirPassengers,1281.5256076388887,85.19345263749393,0.0003336419661839803
1628,dt,Conditional,titanic,0.12840000000000004,64.03491106599081,0.006807818412780762
1629,dt,Conditional,imdrating,55502.363062222226,92.66918554645126,0.008535609245300294
1630,dt,Conditional,advertising_classification,114860.54952568308,98.57001688907772,0.04302331447601318
1631,dt,Conditional,Bmi_male_female,0.23570000000000005,89.17189488436385,0.0033444428443908693
1632,dt,Conditional,FuelConsumptionCo2,158.3421851473923,73.9301798349273,0.2723967361450195
1633,dt,Conditional,poker-hand,0.4841526612496851,94.71443525513988,16.253295302391052
1634,dt,Conditional,iris,0.675,65.23738016016259,0.00204007625579834
1635,dt,Conditional,crime_data,392.5742022299116,89.92545029807941,0.0016252293306238512
1636,dt,Conditional,census_data,1.8112446642731168,86.83420391785299,1.726694917678833
1637,dt,Conditional,balance-scale,0.30698611111111107,68.02555143345033,0.0056239008903503414
1638,dt,Conditional,car,0.8950211111111109,89.67690863430245,0.014093060493469239
1639,dt,Conditional,bupa-liver-disorders,0.4009305555555555,88.40542880495926,0.008349366188049316
1640,dt,Conditional,jobs_in_data,628.3279376757368,86.2285217905243,0.2637913703918457
1641,dt,Conditional,movie_data,215752.1975,88.14324981629092,0.3556343126296997
1642,dt,Conditional,cars,800.5421458140662,61.02360817586258,0.00868174125408304
1643,dt,Conditional,uforeports,310946.9831305555,62.00759002903635,0.010072934627532958
1644,dt,Conditional,monk-3,0.2975000000000001,83.90033055727014,0.00799426794052124
1645,dt,Conditional,ecoli,4.1964999999999995,72.51811431033703,0.012102046012878419
1646,knn,Conditional,Housing_Data,0.03703125850340138,77.82165150580876,0.5461529350280762
1647,knn,Conditional,echocardiogram,0.17967791971290842,69.18072795936267,0.4772087281400507
1648,knn,Conditional,Car_sales,59.92805389045216,61.206243880525214,4.662152657142053
1649,knn,Conditional,monk-1,0.27308611111111114,64.229793149701,0.016728711128234864
1650,knn,Conditional,glass,1.433108684711293,71.19573901613361,0.10706209800612758
1651,knn,Conditional,auto-mpg,0.31173213151927437,91.67431958382943,0.04984813213348389
1652,knn,Conditional,drug200,0.38820056626874816,90.03780277839006,0.009770505356066155
1653,knn,Conditional,sales-cars,83.75000000000001,84.71322608379883,0.0010239283243815105
1654,knn,Conditional,healthcare-dataset-stroke-data,0.23139553224993706,94.97080351516713,1.272854118347168
1655,knn,Conditional,nursery,1.83060298185941,91.34491130012943,0.20413379430770873
1656,knn,Conditional,hr-evaluation,0.02622666666666668,81.05454797679978,4.874088804721833
1657,knn,Conditional,breast-cancer,0.09500285959259044,60.34894187053636,0.1136583077280145
1658,knn,Conditional,Salaries,0.5664583333333335,75.66179911921363,0.008564860820770263
1659,knn,Conditional,diabetes,0.1964085544217687,93.74770089852412,0.06808617353439331
1660,knn,Conditional,heart-c,0.14537850634152666,61.75709222931718,2.731905586719513
1661,knn,Conditional,results,44.15484186328342,66.21063909872431,0.02463513432127057
1662,knn,Conditional,SacramentocrimeJanuary2006,591777.8256952864,88.44373827832383,0.1539345145225525
1663,knn,Conditional,v3_Latest_Data_Science_Salaries,575.052841792643,65.51368687693216,0.5250202631950378
1664,knn,Conditional,insurance,0.2383805555555556,90.15348372899258,0.022935152053833008
1665,knn,Conditional,wine,0.13781887072788798,76.48296622530499,2.258399939132949
1666,knn,Conditional,hungarian-heart-disease,0.14324921317958864,78.86347858380162,2.337296663498392
1667,knn,Conditional,laptop_price,12.769794157103918,74.86580790521396,1.5877010798454285
1668,knn,Conditional,pima-indians-diabetes,0.8849733704963465,90.27946407274125,0.14878829956054687
1669,knn,Conditional,tic-tac-toe,0.17896332860922148,71.0892965700885,0.14609675407409667
1670,knn,Conditional,adult,0.12257433460908608,70.39359018792113,67.29581865787506
1671,knn,Conditional,Titanic_Test,177.5155510857181,68.50558925686485,0.2216460869230073
1672,knn,Conditional,Data_Preprocessing,0.0,100.0,0.02797079086303711
1673,knn,Conditional,haberman,0.11800000000000001,61.02949222280197,0.0045848417282104495
1674,knn,Conditional,ElectronicsData,46.09585277777777,73.09392950273157,0.017735598087310792
1675,knn,Conditional,500_Person_Gender_Height_Weight_Index,0.3276777777777778,61.46214452986999,0.005329208374023437
1676,knn,Conditional,births,0.38631944444444427,82.95136030470225,0.06582035064697266
1677,knn,Conditional,Cust_Segmentation,17.24362555429579,88.26123380423677,0.14002293109893799
1678,knn,Conditional,drug_dt,0.30933463422099783,99.68475098211074,0.009680303660306063
1679,knn,Conditional,Data_Uk,13427.92463396605,96.0917583754809,0.26784727334976194
1680,knn,Conditional,heart-statlog,0.1415791697942048,97.09707418989602,2.3226624674267238
1681,knn,Conditional,phoneme,0.1926605555555555,60.86950786487877,0.03977514505386352
1682,knn,Conditional,Churn_Modelling,182843.61424383798,64.02043254127402,12.491556522846222
1683,knn,Conditional,wilt,0.08984611111111114,75.5126622518285,0.03785229206085205
1684,knn,Conditional,airport-frequencies,7387818.418750001,86.06552504801547,0.13665547370910644
1685,knn,Conditional,magic,0.1389564830561854,93.38451875190802,1.1977105116844178
1686,knn,Conditional,sales-records,2.7350774527540755,63.967634559868216,6.646151435375214
1687,knn,Conditional,hayes-roth,0.7590536042240589,71.30851604198905,0.004588224671103738
1688,knn,Conditional,housing,1.8026333053036032,84.25992982446908,0.6314035153388977
1689,knn,Conditional,monk-2,0.3123722222222223,94.46309832546493,0.02766123294830322
1690,knn,Conditional,FuelConsumption,89.87032395304311,71.59415265669237,1.338526816368103
1691,knn,Conditional,cleveland,0.5000239261376566,97.54348798581127,2.3216796255111696
1692,knn,Conditional,Titanic_Data,554.8540349247694,75.30717555320412,0.48462700062110775
1693,knn,Conditional,employees,1738.7393773696144,65.44839847711998,0.03508291006088257
1694,knn,Conditional,Mall_Customers,0.2283918732782369,89.05177140144404,0.006613236485105573
1695,knn,Conditional,50_Startups,0.47337562475970785,97.006794780436,0.003935056574204389
1696,knn,Conditional,weight-height,0.2775,62.010934370010965,0.018586654663085938
1697,knn,Conditional,AirPassengers,1232.22265625,91.656136981362,0.0007319102684656779
1698,knn,Conditional,titanic,0.24009999999999998,84.32271682791443,0.00930232286453247
1699,knn,Conditional,imdrating,23310.740219444448,61.019994007694876,0.012966351509094238
1700,knn,Conditional,advertising_classification,21222.80542206727,72.97348950784044,0.26386513471603396
1701,knn,Conditional,Bmi_male_female,0.2259888888888889,88.46363012731445,0.0070534849166870115
1702,knn,Conditional,FuelConsumptionCo2,58.034996820100076,68.4714304928077,1.35632479429245
1703,knn,Conditional,poker-hand,0.20687490709246656,70.63783160335285,19.53086358785629
1704,knn,Conditional,iris,0.3617666666666666,83.44025551400512,0.00460784912109375
1705,knn,Conditional,crime_data,72.7802047289504,64.91657086035855,0.003985306795905618
1706,knn,Conditional,census_data,1.058001270226487,70.47687951773493,23.5385524559021
1707,knn,Conditional,balance-scale,0.3511749999999999,77.1855935976805,0.008299112319946289
1708,knn,Conditional,car,0.8995794444444445,63.30635924961411,0.023299481868743897
1709,knn,Conditional,bupa-liver-disorders,0.2891444444444445,61.99019874002646,0.017010300159454345
1710,knn,Conditional,jobs_in_data,696.3006441915472,69.9628373655241,2.2793460488319397
1711,knn,Conditional,movie_data,145736.72025833334,85.20378520314937,0.37964687824249266
1712,knn,Conditional,cars,373.82933877488097,76.80893234491641,0.025624497183438004
1713,knn,Conditional,uforeports,91869.13350555554,94.65271810200746,0.012991254329681396
1714,knn,Conditional,monk-3,0.2532611111111111,76.76448859313282,0.01660022497177124
1715,knn,Conditional,ecoli,5.833775555555555,60.570599170463005,0.029114370346069337
1716,logr,Conditional,Housing_Data,0.06155141723356011,99.9808676403772,0.1243381667137146
1717,logr,Conditional,echocardiogram,0.1324346112464103,86.60478681426473,0.11895069750872525
1718,logr,Conditional,Car_sales,77.23952899943808,79.52137523660866,1.1764295926460853
1719,logr,Conditional,monk-1,0.30606222222222224,63.38280678878468,0.00792881965637207
1720,logr,Conditional,glass,1.9006965240782694,89.20594060129258,0.03221879206912618
1721,logr,Conditional,auto-mpg,0.7066644217687074,76.70429369414833,0.012480506896972656
1722,logr,Conditional,drug200,0.18206841138659322,66.9771966652097,0.005935687007326068
1723,logr,Conditional,sales-cars,197.61805555555551,90.81289477704335,0.0002856254577636719
1724,logr,Conditional,healthcare-dataset-stroke-data,0.08087594009826153,68.2105928364094,0.1984381318092346
1725,logr,Conditional,nursery,1.3324614540816324,92.04621153158247,0.13682249307632446
1726,logr,Conditional,hr-evaluation,0.011002777777777781,82.93897123714225,1.0907375288009644
1727,logr,Conditional,breast-cancer,0.11638285327981612,62.471638592298085,0.031567699030825964
1728,logr,Conditional,Salaries,0.5682638888888889,88.93722597132208,0.003728525638580322
1729,logr,Conditional,diabetes,0.1787753429705215,68.94842258939649,0.025237441062927246
1730,logr,Conditional,heart-c,0.210437405845964,62.58251978984345,0.5388716459274292
1731,logr,Conditional,results,58.295004122861265,70.27025637197629,0.007619388175733162
1732,logr,Conditional,SacramentocrimeJanuary2006,2530266.339508881,99.35557357140851,0.1596073603630066
1733,logr,Conditional,v3_Latest_Data_Science_Salaries,230.29185650447212,77.14876526490272,0.11381219148635864
1734,logr,Conditional,insurance,0.3389922222222222,73.16419836794135,0.013011891841888428
1735,logr,Conditional,wine,0.2599373323358084,97.2158794275703,0.5399386680732339
1736,logr,Conditional,hungarian-heart-disease,0.1255256727146833,98.0084374499917,0.5371662937864965
1737,logr,Conditional,laptop_price,14.761742363344327,63.630813412736906,0.2799167060852051
1738,logr,Conditional,pima-indians-diabetes,1.1055020543587804,63.514937929775215,0.04268844127655029
1739,logr,Conditional,tic-tac-toe,0.11164635676492814,95.25431355940756,0.041362497806549076
1740,logr,Conditional,adult,0.12781448309101695,87.44242609634372,2.250484390258789
