,Model,Algorithm,Dataset,MSE,R2,Time
2333,mlp,Uniform,sales-records,3.7089607799358926,1.7207456494371387,37.81344804763794
2334,mlp,Uniform,hayes-roth,0.5351239669421489,0.0,0.0022369135509837756
2335,mlp,Uniform,housing,2.2075,0.0,6.897815775871277
2336,mlp,Uniform,monk-2,0.21389999999999992,0.0,0.020045225620269776
2337,mlp,Uniform,FuelConsumption,93.38725915695254,13.408044547205511,4.810664315223693
2338,mlp,Uniform,cleveland,1.4371000000000003,0.0,3.352433397769928
2339,mlp,Uniform,Titanic_Data,2430.5952061454973,0.0,0.4790778433690306
2340,mlp,Uniform,employees,3121.740070944505,2.744549566821919,0.07142451524734497
2341,mlp,Uniform,Mall_Customers,0.19123048668503215,0.0,0.0029500289396806197
2342,mlp,Uniform,50_Startups,0.8788927335640139,0.0,0.001681075376622817
2343,mlp,Uniform,weight-height,0.25,0.0,0.01569265604019165
2344,mlp,Uniform,AirPassengers,2368.055555555555,0.0,0.000205114483833313
2345,mlp,Uniform,zoo,3.235294117647059,0.0,15.85596758477828
2346,mlp,Uniform,titanic,0.046574219275262695,68.4456508975185,0.0074236059188842775
2347,mlp,Uniform,imdrating,86018.18219283996,0.0,0.017754833698272705
2348,mlp,Uniform,advertising_classification,93179.1016,0.0,0.4258334755897522
2349,mlp,Uniform,Bmi_male_female,0.20999999999999994,0.0,0.0024400115013122558
2350,mlp,Uniform,FuelConsumptionCo2,100.23580296787559,12.387034968970056,4.818367614746093
2351,mlp,Uniform,iris,0.6195999999999999,0.0,0.002594308853149414
2352,mlp,Uniform,credit-a,0.2014061591301591,15.339991958739352,24.441888754367827
2353,mlp,Uniform,crime_data,304.7128027681661,0.0,0.0016965725842644187
2354,mlp,Uniform,balance-scale,0.2450999999999999,0.0,0.006718306541442871
2355,mlp,Uniform,car,1.1559746700259408,0.0,0.06861173152923584
2356,mlp,Uniform,bupa-liver-disorders,0.2211,0.0,0.02105684995651245
2357,mlp,Uniform,jobs_in_data,470.41423396962017,26.319688326422064,12.713115167617797
2358,mlp,Uniform,movie_data,197448.9475,0.0,0.6913254690170288
2359,mlp,Uniform,cars,513.9065468212389,0.0,0.03500495833912115
2360,mlp,Uniform,uforeports,232186.60704925106,1.634688263409445,0.0169933819770813
2361,mlp,Uniform,monk-3,0.24640000000000004,0.0,0.027375569343566896
2362,mlp,Uniform,ecoli,6.3476,0.0,0.0735622262954712
2363,logr,Uniform,Housing_Data,0.052819738226558936,6.347981867803321,1.0441524052619935
2364,logr,Uniform,echocardiogram,0.22469008264462806,0.0,0.44220021638003265
2365,logr,Uniform,Car_sales,77.75085233424315,9.651087809075598,4.293752670288086
2366,logr,Uniform,monk-1,0.24640000000000004,0.0,0.017298593521118164
2367,logr,Uniform,glass,1.1823050981948027,0.0,0.12663780803411778
2368,logr,Uniform,auto-mpg,0.7019000000000001,0.0,0.045287375450134275
2369,logr,Uniform,drug200,0.22296544292230716,0.0,0.009708408153418339
2370,logr,Uniform,sales-cars,172.0763888888889,0.0,0.00026786327362060547
2371,logr,Uniform,healthcare-dataset-stroke-data,0.08438818067569373,6.235354804784743,7.652577991485596
2372,logr,Uniform,nursery,1.5202923993489759,3.1599210555464774,2.2394433784484864
2373,logr,Uniform,hr-evaluation,9.8758448681503e-05,0.0,95.8139089179039
2374,logr,Uniform,breast-cancer,0.088726769014448,29.38632360181719,0.1291911476536801
2375,logr,Uniform,Salaries,0.3877537730607451,26.83891074325564,0.015811736583709716
2376,logr,Uniform,diabetes,0.19240000000000002,0.0,0.3235762619972229
2377,logr,Uniform,heart-c,0.1785673523987478,21.5088560884625,3.0617553281784056
2378,logr,Uniform,vote,0.08382654754404546,64.76395647581107,32.02584453821182
2379,logr,Uniform,results,110.40081689584642,0.0,0.014801950165719696
2380,logr,Uniform,SacramentocrimeJanuary2006,1596304.663382793,34.19929535995942,1.364442105293274
2381,logr,Uniform,v3_Latest_Data_Science_Salaries,134.15793581656308,26.30349090586518,2.3494813776016237
2382,logr,Uniform,insurance,0.24189999999999998,0.0,0.08417186975479125
2383,logr,Uniform,wine,0.5860384946854351,0.0,2.4575233459472656
2384,logr,Uniform,hungarian-heart-disease,0.23240316534777183,0.0,3.1178949755065295
2385,logr,Uniform,laptop_price,10.832051846690236,15.598128030526691,5.411073219776154
2386,logr,Uniform,pima-indians-diabetes,1.2771000000000001,0.0,0.346052987575531
2387,logr,Uniform,tic-tac-toe,0.10115308572212353,10.563142597591924,0.40730679750442506
2388,logr,Uniform,Titanic_Test,738.3767670762319,0.0,0.14435561772050529
2389,logr,Uniform,Data_Preprocessing,0.0,100.0,0.00099945068359375
2390,logr,Uniform,haberman,0.0651,0.0,0.0016184902191162108
2391,logr,Uniform,ElectronicsData,26.611677662772514,33.44068775427753,0.022012298107147218
2392,logr,Uniform,500_Person_Gender_Height_Weight_Index,0.11309999999999999,0.0,0.0018513989448547363
2393,logr,Uniform,births,0.24360000000000007,0.0,0.11156942129135132
2394,logr,Uniform,Cust_Segmentation,52.647500000000015,0.0,0.3019875597953796
2395,logr,Uniform,drug_dt,0.22296544292230716,0.0,0.00452057881788774
2396,logr,Uniform,Data_Uk,18596.998590935556,0.0,0.5059244656562805
2397,logr,Uniform,heart-statlog,0.24888888888888888,0.0,3.0574018769794042
2398,logr,Uniform,phoneme,0.1971,0.0,0.08982869863510132
2399,logr,Uniform,Churn_Modelling,774880.8627178089,0.0,82.23798347234725
2400,logr,Uniform,wilt,0.0384,0.0,0.08361434936523438
2401,logr,Uniform,airport-frequencies,7220124.311017987,0.0,0.4355759572982788
2402,logr,Uniform,magic,0.22109999999999996,0.0,14.245490498542786
2403,logr,Uniform,sales-records,2.5060980962738544,0.0,44.23208911418915
2404,logr,Uniform,hayes-roth,0.5495867768595042,0.0,0.0017181418158791282
2405,logr,Uniform,housing,1.6335999999999995,0.0,6.974418835639954
2406,logr,Uniform,monk-2,0.09790000000000003,0.0,0.01868607759475708
2407,logr,Uniform,FuelConsumption,125.96684063439099,3.2961355604688714,4.632286446094513
2408,logr,Uniform,cleveland,1.1816000000000002,0.0,3.2835865664482116
2409,logr,Uniform,Titanic_Data,2303.494894518826,13.709533690598462,0.476941816142348
2410,logr,Uniform,employees,3573.121798715155,0.0,0.0691171407699585
2411,logr,Uniform,Mall_Customers,0.12855831037649224,0.0,0.002252903851595792
2412,logr,Uniform,50_Startups,0.9688581314878894,0.0,0.003332124036901137
2413,logr,Uniform,weight-height,0.24959999999999993,0.0,0.013911936283111572
2414,logr,Uniform,AirPassengers,3439.0260416666665,0.0,0.0001608431339263916
2415,logr,Uniform,zoo,3.4567474048442905,0.0,15.89221441745758
2416,logr,Uniform,titanic,0.0005971623932882761,99.66281061926128,0.007146306037902832
2417,logr,Uniform,imdrating,74854.46841565141,0.0,0.01852851152420044
2418,logr,Uniform,advertising_classification,81647.81439999999,0.0,0.424796028137207
2419,logr,Uniform,Bmi_male_female,0.11309999999999999,0.0,0.0023002004623413085
2420,logr,Uniform,FuelConsumptionCo2,125.96684063439099,3.2961355604688714,4.623502566814422
2421,logr,Uniform,iris,0.64,0.0,0.004133310317993164
2422,logr,Uniform,credit-a,0.2094038587319904,14.037824822664058,23.764325869083404
2423,logr,Uniform,crime_data,293.05190311418687,0.0,0.0013243170345530791
2424,logr,Uniform,hepatitis,0.09793636346561303,15.930181964756308,166.91171769453928
2425,logr,Uniform,balance-scale,0.2450999999999999,0.0,0.006702523231506347
2426,logr,Uniform,car,0.3321154981626998,31.87374396662569,0.0654384994506836
2427,logr,Uniform,bupa-liver-disorders,0.2211,0.0,0.01920450687408447
2428,logr,Uniform,jobs_in_data,378.5675490885361,29.855929388820435,15.292418327331543
2429,logr,Uniform,movie_data,171405.03439999997,0.0,0.6900823330879211
2430,logr,Uniform,cars,522.2056812815997,0.0,0.0323807316264887
2431,logr,Uniform,uforeports,123432.08005215666,0.5891344341072191,0.017560713291168213
2432,logr,Uniform,monk-3,0.24360000000000007,0.0,0.025639636516571043
2433,logr,Uniform,ecoli,6.6075,0.0,0.07043959856033326
2434,svm,Uniform,Housing_Data,0.0538861007937426,4.457268096201073,1.0620849013328553
2435,svm,Uniform,echocardiogram,0.22469008264462806,0.0,0.4367727420546792
2436,svm,Uniform,Car_sales,73.72280993766196,9.684773190180485,4.27925200187243
2437,svm,Uniform,monk-1,0.24750000000000008,0.0,0.018325588703155517
2438,svm,Uniform,glass,1.6306288434834362,0.0,0.133242086625435
2439,svm,Uniform,auto-mpg,0.7063999999999997,0.0,0.0445330548286438
2440,svm,Uniform,drug200,0.22296544292230716,0.0,0.0074978524988347835
2441,svm,Uniform,sales-cars,142.05555555555557,0.0,0.0002548495928446452
2442,svm,Uniform,healthcare-dataset-stroke-data,0.08439268144501665,6.230353949981504,8.389552118778228
2443,svm,Uniform,nursery,1.772657116525196,0.0,2.2806310415267945
2444,svm,Uniform,breast-cancer,0.07907274722919859,33.05520227546742,0.12927915673506887
2445,svm,Uniform,Salaries,0.2115151691082181,31.85722644709468,0.01116288423538208
2446,svm,Uniform,diabetes,0.19240000000000002,0.0,0.3183457446098328
2447,svm,Uniform,heart-c,0.17758948207106862,21.93868919953028,3.100940618515015
2448,svm,Uniform,vote,0.09174097529946294,61.06070657917533,36.177940545082095
2449,svm,Uniform,results,112.24738725935718,0.5828157478081408,0.029864585760867958
2450,svm,Uniform,SacramentocrimeJanuary2006,1893901.2849975773,19.222074127429355,1.3757571601867675
2451,svm,Uniform,v3_Latest_Data_Science_Salaries,75.19626288381745,38.326512647123614,2.576265137195587
2452,svm,Uniform,insurance,0.24189999999999998,0.0,0.08702632904052734
2453,svm,Uniform,wine,0.5860384946854351,0.0,2.505980548212084
2454,svm,Uniform,hungarian-heart-disease,0.23500624739691794,0.0,3.0708889961242676
2455,svm,Uniform,laptop_price,10.591020037801329,10.162607512012567,5.53183887720108
2456,svm,Uniform,pima-indians-diabetes,1.2516,0.0,0.3525312256813049
2457,svm,Uniform,tic-tac-toe,0.09220451797076201,12.685115557990512,0.3912148261070251
2458,svm,Uniform,Titanic_Test,772.57460843003,0.0,0.14479750600354424
2459,svm,Uniform,Data_Preprocessing,0.888888888888889,0.0,0.0009389718373616537
2460,svm,Uniform,haberman,0.0651,0.0,0.001645207405090332
2461,svm,Uniform,ElectronicsData,27.89829812383683,29.6696335190349,0.02564518690109253
2462,svm,Uniform,500_Person_Gender_Height_Weight_Index,0.1204,0.0,0.002316594123840332
2463,svm,Uniform,births,0.24360000000000007,0.0,0.10946436405181885
2464,svm,Uniform,Cust_Segmentation,77.5,0.0,0.3138123869895935
2465,svm,Uniform,drug_dt,0.22296544292230716,0.0,0.006541721748583244
2466,svm,Uniform,Data_Uk,21779.056929205264,0.06905064545333905,0.5016972732543945
2467,svm,Uniform,heart-statlog,0.24888888888888888,0.0,3.059737041261461
2468,svm,Uniform,phoneme,0.2015999999999999,0.0,0.09255941390991211
2469,svm,Uniform,Churn_Modelling,687545.159015365,0.0,75.0737931394577
2470,svm,Uniform,wilt,0.0384,0.0,0.08354837656021118
2471,svm,Uniform,airport-frequencies,6714950.657331678,6.591140019407282,0.43435503959655763
2472,svm,Uniform,magic,0.2176,0.0,15.507996490001679
2473,svm,Uniform,sales-records,2.405295643415757,0.0,41.634823369979856
2474,svm,Uniform,hayes-roth,0.6337809917355371,0.0,0.0020821473815224385
2475,svm,Uniform,housing,1.53,0.0,7.75840975522995
2476,svm,Uniform,monk-2,0.09,0.0,0.01937986373901367
2477,svm,Uniform,FuelConsumption,113.06729778327235,10.92651574419743,4.8747772598266605
2478,svm,Uniform,cleveland,1.2675,0.0,3.3316375207901
2479,svm,Uniform,Titanic_Data,2583.4057712368485,1.4997022836237828,0.48019922365907763
2480,svm,Uniform,employees,3367.0912663917306,0.0,0.07003886222839356
2481,svm,Uniform,Mall_Customers,0.15817263544536272,0.0,0.002969470891085538
2482,svm,Uniform,50_Startups,0.9965397923875433,0.0,0.0026397284339455995
2483,svm,Uniform,weight-height,0.2499,0.0,0.014193031787872314
2484,svm,Uniform,AirPassengers,3289.8315972222226,0.0,0.00019058088461558023
2485,svm,Uniform,zoo,3.4567474048442905,0.0,15.913835588623495
2486,svm,Uniform,titanic,0.0005971623932882761,99.66281061926128,0.007432107925415039
2487,svm,Uniform,imdrating,76748.05888888016,0.0,0.01766062021255493
2488,svm,Uniform,advertising_classification,87371.00509999998,0.0,0.4228034734725952
2489,svm,Uniform,Bmi_male_female,0.1204,0.0,0.0023641586303710938
2490,svm,Uniform,FuelConsumptionCo2,113.06030082623246,10.932027889220352,4.840370471477509
2491,svm,Uniform,iris,0.6783999999999999,0.0,0.0024947214126586916
2492,svm,Uniform,credit-a,0.21639046230291,12.886287317669066,27.701486074924468
2493,svm,Uniform,crime_data,314.2283737024222,0.0,0.0027188834022073183
2494,svm,Uniform,balance-scale,0.2450999999999999,0.0,0.006375961303710938
2495,svm,Uniform,car,0.3570758234608176,15.465003915526122,0.06716839551925659
2496,svm,Uniform,bupa-liver-disorders,0.22440000000000004,0.0,0.019806292057037354
2497,svm,Uniform,jobs_in_data,377.787153511063,24.428906044000144,14.029417777061463
2498,svm,Uniform,movie_data,127077.85639999999,0.0,0.6851044583320618
2499,svm,Uniform,cars,471.02641259844535,0.0,0.03369338210971876
2500,svm,Uniform,uforeports,130971.10056907358,2.0379403494280357,0.01684372901916504
2501,svm,Uniform,monk-3,0.24509999999999998,0.0,0.02635668754577637
2502,svm,Uniform,ecoli,6.441099999999999,0.0,0.07124383211135864
2503,nb,Uniform,Housing_Data,0.14706309081908342,28.57547798976038,1.045837812423706
2504,nb,Uniform,echocardiogram,0.21694214876033058,0.0,0.43275814164768567
2505,nb,Uniform,Car_sales,92.6777811080464,3.0077871765680997,4.265045188940489
2506,nb,Uniform,monk-1,0.2304,0.0,0.020506765842437744
2507,nb,Uniform,glass,1.6500694306685177,0.0,0.1319869404107752
2508,nb,Uniform,auto-mpg,0.7475999999999999,0.0,0.04488255500793457
2509,nb,Uniform,drug200,0.25081000981687507,0.0,0.0059975060549649324
2510,nb,Uniform,sales-cars,126.55555555555554,0.0,0.0002572933832804362
2511,nb,Uniform,healthcare-dataset-stroke-data,0.15742239134060587,5.110071524649862,8.918203301429749
2512,nb,Uniform,nursery,1.0703923860113749,61.85208360913166,2.2492643356323243
2513,nb,Uniform,breast-cancer,0.10281497274334572,45.54547364972446,0.12906125470211632
2514,nb,Uniform,Salaries,0.40974850926217854,40.65056354835188,0.009519836902618407
2515,nb,Uniform,diabetes,0.2175999999999999,0.0,0.31839784860610965
2516,nb,Uniform,heart-c,0.1866418075069901,24.25251318709818,3.04895033121109
2517,nb,Uniform,vote,0.0776120077214464,67.91566443925323,35.24534713745117
2518,nb,Uniform,results,98.1261168212567,1.297438466758516,0.029859275528878876
2519,nb,Uniform,SacramentocrimeJanuary2006,2005663.9684878131,0.0,1.363863525390625
2520,nb,Uniform,v3_Latest_Data_Science_Salaries,524.7502993033003,35.7305725109619,2.6562699604034425
2521,nb,Uniform,insurance,0.19710000000000005,0.0,0.08522323846817016
2522,nb,Uniform,wine,0.5998276357368572,0.0,2.4339557178949907
2523,nb,Uniform,hungarian-heart-disease,0.23500624739691794,0.0,3.100252458027431
2524,nb,Uniform,laptop_price,16.0936491490813,28.51429101686882,5.527617781162262
2525,nb,Uniform,pima-indians-diabetes,1.3459,0.0,0.3494986414909363
2526,nb,Uniform,tic-tac-toe,0.07119012925814663,20.89985637983707,0.38676646471023557
2527,nb,Uniform,Titanic_Test,746.4524706037786,0.0,0.14543627870493922
2528,nb,Uniform,Data_Preprocessing,0.0,100.0,0.0009257793426513672
2529,nb,Uniform,haberman,0.1056,0.0,0.0016852784156799316
2530,nb,Uniform,ElectronicsData,24.925162718856203,27.95862606693891,0.025410938262939452
2531,nb,Uniform,500_Person_Gender_Height_Weight_Index,0.1411,0.0,0.0023340082168579104
2532,nb,Uniform,births,0.24839999999999995,0.0,0.10882561683654784
2533,nb,Uniform,Cust_Segmentation,74.75960000000003,0.0,0.3130879259109497
2534,nb,Uniform,drug_dt,0.25081000981687507,0.0,0.005930593519499807
2535,nb,Uniform,Data_Uk,28699.830827343092,0.0,0.505088267326355
2536,nb,Uniform,heart-statlog,0.24950617283950619,0.0,3.0161072810490928
2537,nb,Uniform,phoneme,0.22749999999999995,0.0,0.09292664527893066
2538,nb,Uniform,Churn_Modelling,714897.9584475836,1.0376073915437378,73.76085947990417
2539,nb,Uniform,wilt,0.0,100.0,0.08494357347488403
2540,nb,Uniform,airport-frequencies,4100628.7048928966,34.810386505570136,0.43367552042007446
2541,nb,Uniform,magic,0.1875,0.0,15.56393217563629
2542,nb,Uniform,sales-records,2.183975222675429,6.965911707116956,40.75435126066208
2543,nb,Uniform,hayes-roth,0.6627066115702479,0.0,0.0023024569858204236
2544,nb,Uniform,housing,1.5796000000000003,0.0,7.918110687732696
2545,nb,Uniform,monk-2,0.08190000000000001,0.0,0.01838775157928467
2546,nb,Uniform,FuelConsumption,113.09254118459148,20.032765970749246,4.8410236310958865
2547,nb,Uniform,cleveland,3.2124000000000006,0.0,3.2914657020568847
2548,nb,Uniform,Titanic_Data,2329.207553287622,0.0,0.48765700762389136
2549,nb,Uniform,employees,2341.6112422102206,0.0,0.06981229543685913
2550,nb,Uniform,Mall_Customers,0.1836547291092745,0.0,0.002963575449856845
2551,nb,Uniform,50_Startups,0.9411764705882353,0.0,0.001642325345207663
2552,nb,Uniform,weight-height,0.24989999999999996,0.0,0.014210729598999024
2553,nb,Uniform,AirPassengers,1880.37109375,0.0,0.0001977036396662394
2554,nb,Uniform,zoo,2.536332179930796,0.0,16.084802066578586
2555,nb,Uniform,titanic,0.0002127560667122024,99.8865300977535,0.007347421646118164
2556,nb,Uniform,imdrating,70818.90239603691,0.0,0.025584073066711427
2557,nb,Uniform,advertising_classification,77309.3875,0.0,0.4194789528846741
2558,nb,Uniform,Bmi_male_female,0.1411,0.0,0.002400636672973633
2559,nb,Uniform,FuelConsumptionCo2,113.09254118459148,20.032765970749246,4.836840090751648
2560,nb,Uniform,iris,0.5764,0.0,0.0025374794006347654
2561,nb,Uniform,credit-a,0.197902537900785,15.099726340289576,26.777148485183716
2562,nb,Uniform,crime_data,247.1833910034602,0.0,0.002149189219755285
2563,nb,Uniform,balance-scale,0.2475,0.0,0.006284704208374023
2564,nb,Uniform,car,0.20358847058157564,49.102882354606095,0.06710219383239746
2565,nb,Uniform,bupa-liver-disorders,0.24189999999999998,0.0,0.01999619007110596
2566,nb,Uniform,jobs_in_data,767.8505825821557,13.120784524643081,13.941235201358795
2567,nb,Uniform,movie_data,269555.82639999996,0.0,0.6923240041732788
2568,nb,Uniform,cars,457.0507579305537,0.0,0.032039686181079385
2569,nb,Uniform,uforeports,193315.996631789,2.1249834032344816,0.019354794025421142
2570,nb,Uniform,monk-3,0.2499,0.0,0.025883913040161133
2571,nb,Uniform,ecoli,7.56,0.0,0.07135183572769165
2572,mlp,Uniform,Housing_Data,2.2987427284668346e-05,99.9516054162428,0.04241910696029663
2573,mlp,Uniform,melb_data,0.0864906865560158,99.99873753762097,0.06857269525527954
2574,mlp,Uniform,echocardiogram,5.7392102846648483e-05,99.97445721583652,0.0427510684186762
2575,mlp,Uniform,Car_sales,0.13457878812274546,99.84234901329398,0.04365273163868831
2576,mlp,Uniform,monk-1,0.0028085115419737103,98.87659538321051,0.037199747562408444
2577,mlp,Uniform,glass,0.1126705462369798,91.66707418455671,0.04209133269081653
2578,mlp,Uniform,connect-4,0.0012284279299587203,99.56806331576698,0.07514770269393921
2579,mlp,Uniform,auto-mpg,0.0027938775510204165,99.57790035488436,0.06503442525863648
2580,mlp,Uniform,drug200,0.005335407171207804,97.76528522713642,0.04127833337494821
2581,mlp,Uniform,healthcare-dataset-stroke-data,0.006586686996031714,97.17430845301085,0.04221015930175781
2582,mlp,Uniform,nursery,0.08555641843265228,95.20531167716587,0.042856903076171876
2583,mlp,Uniform,nba_logreg,278.2186516980191,99.80138752148157,0.060542914867401126
2584,mlp,Uniform,hr-evaluation,8.867903913580169e-07,99.99547555922777,0.04889363288879395
2585,mlp,Uniform,seismic-bumps,7.201939285686872e-05,99.27253138528415,0.04133166551589966
2586,mlp,Uniform,breast-cancer,0.012393352256147294,93.60857119361546,0.040279815071507505
2587,mlp,Uniform,covertype,0.0068898609922281836,99.62819810089967,0.3811714887619019
2588,mlp,Uniform,Salaries,0.013817337130651506,97.39246327030543,0.04140468597412109
2589,mlp,Uniform,diabetes,8.720798195279298e-05,99.95847238954629,0.04141665697097778
2590,mlp,Uniform,audiology,1.190362886618033,97.07497521461053,0.0774256706237793
2591,mlp,Uniform,deliveries,0.00412708907254353,99.97721149686068,0.04289725303649902
2592,mlp,Uniform,heart-c,0.004050726782984298,98.2418720559964,0.04108253002166748
2593,mlp,Uniform,churn,0.0028022650183352872,95.69544544034518,0.061980366706848145
2594,mlp,Uniform,vote,0.0004836976417378167,99.79845931594258,0.042252426147460935
2595,mlp,Uniform,results,0.07686762519788519,99.91283234355163,0.044781186363913796
2596,mlp,Uniform,sonar,0.002250582882213903,99.06663544405745,0.04630355212999427
2597,mlp,Uniform,SacramentocrimeJanuary2006,74.04492418732715,99.99695037794477,0.3552294325828552
2598,mlp,Uniform,v3_Latest_Data_Science_Salaries,10.508089378124868,97.24065245406666,0.048290071487426756
2599,mlp,Uniform,insurance,0.004161401865433682,98.31862550891569,0.04252416372299194
2600,mlp,Uniform,wine,0.0011782464477079638,99.79894726056513,0.04226777513148421
2601,mlp,Uniform,hungarian-heart-disease,0.005102040816326536,97.77777777777777,0.057988925855986924
2602,mlp,Uniform,laptop_price,0.2097598029992298,98.65589422590668,0.06062100648880005
2603,mlp,Uniform,pima-indians-diabetes,0.0005726430377447013,99.95334883602894,0.04236186027526855
2604,mlp,Uniform,tic-tac-toe,0.00013763206378488983,99.93173012709082,0.04223329544067383
2605,mlp,Uniform,adult,0.00016864858992562907,99.88573943771976,0.06958626747131348
2606,mlp,Uniform,Titanic_Test,16.55648038049942,97.7155719765454,0.039841734129807044
2607,mlp,Uniform,Data_Preprocessing,0.07111111111111111,92.0,0.04419136047363281
2608,mlp,Uniform,haberman,8.566329565734705e-06,99.98836096526395,0.04078620433807373
2609,mlp,Uniform,ElectronicsData,0.10686561932386493,99.7576215699475,0.057206170558929445
2610,mlp,Uniform,500_Person_Gender_Height_Weight_Index,0.0032337046112719974,97.70821785168533,0.04175021409988403
2611,mlp,Uniform,births,2.5168700523774422e-05,99.98978542998223,0.04031652688980102
2612,mlp,Uniform,airports,27.737777777777794,76.99933662563572,0.056538089116414385
2613,mlp,Uniform,credit-g,0.00040599242593004935,99.78347070617065,0.05976516008377075
2614,mlp,Uniform,lymphography,0.011270726439910991,96.6003751027354,0.045074574801386616
2615,mlp,Uniform,Cust_Segmentation,0.0006811098331067703,99.99850168542424,0.0559709358215332
2616,mlp,Uniform,flag,0.04711255333213144,96.99772944452103,0.04481488741361178
2617,mlp,Uniform,drug_dt,6.187965644414669e-06,99.99721541546002,0.04142172047586152
2618,mlp,Uniform,cylinder-bands,0.0007999025483229875,99.66376521718243,0.041985511779785156
2619,mlp,Uniform,Data_Uk,245.72200213856087,98.27096456579623,0.04721669435501099
2620,mlp,Uniform,heart-statlog,3.086419753086387e-05,99.98743086978381,0.042962042490641277
2621,mlp,Uniform,phoneme,0.0037608742101889435,98.34686847903782,0.06186456680297851
2622,mlp,Uniform,Churn_Modelling,2659.8959503007422,99.57275935071198,0.3209033989906311
2623,mlp,Uniform,wilt,0.00020413199520025727,99.46840626249933,0.04055111885070801
2624,mlp,Uniform,airport-frequencies,3063.8062735067865,99.94905595364044,2.123435037136078
2625,mlp,Uniform,magic,0.001096943964613171,99.51782682874146,0.041945066452026364
2626,mlp,Uniform,sales-records,0.0148330585876588,99.60121898624425,0.041735641956329346
2627,mlp,Uniform,hayes-roth,0.08729338842975211,83.68725868725868,0.04445287856188687
2628,mlp,Uniform,housing,0.03454330423053304,98.55491531833445,0.044959716796875
2629,mlp,Uniform,segment,0.08377039468763481,98.01844128473957,0.040748236179351804
2630,mlp,Uniform,monk-2,0.008655778655608196,96.14270113386443,0.037498037815094
2631,mlp,Uniform,autos,0.2847269438249519,80.29960514369927,0.04079140985713286
2632,mlp,Uniform,FuelConsumption,4.519494876381936,96.195311058502,0.042539515495300294
2633,mlp,Uniform,cleveland,0.0038893348540367362,99.73570706346584,0.043120017051696775
2634,mlp,Uniform,Titanic_Data,101.8114082235959,96.07025722765565,0.044129098047975636
2635,mlp,Uniform,employees,17.561184125367262,99.39311095625692,0.06404341459274292
2636,mlp,Uniform,Mall_Customers,0.002342017145881137,98.77529091387056,0.04006532828013102
2637,mlp,Uniform,50_Startups,0.0034602076124567453,99.60629921259843,0.04288801024941837
2638,mlp,Uniform,weight-height,0.00012198707952773525,99.95118564244588,0.03847355842590332
2639,mlp,Uniform,ToyotaCorolla,48.66382184075973,99.15028697841002,0.08139636278152466
2640,mlp,Uniform,mushroom,0.0002187333941600235,99.91250664233598,0.04164081573486328
2641,mlp,Uniform,zoo,0.15059033192247703,95.34538974057799,0.0427321896833532
2642,mlp,Uniform,IBM_CHRN_CSV,21576.88256604949,99.45268156202653,0.40796030282974244
2643,mlp,Uniform,titanic,0.00024944280693485834,99.85463705889576,0.041785478591918945
2644,mlp,Uniform,imdrating,481.0673044145409,99.379843252503,0.05420157194137573
2645,mlp,Uniform,advertising_classification,2945.524507217639,96.25741232543845,0.05644385099411011
2646,mlp,Uniform,Bmi_male_female,0.0014034528848295823,99.36524066719603,0.042225370407104494
2647,mlp,Uniform,FuelConsumptionCo2,2.044018862446935,98.08145404313223,0.0441394853591919
2648,mlp,Uniform,poker-hand,0.0011154267066827127,99.84358060486849,0.4943094253540039
2649,mlp,Uniform,iris,0.002500000000000004,99.59651387992253,0.042913289070129396
2650,mlp,Uniform,credit-a,0.0049303498809992255,97.90732178225839,0.039152398109436035
2651,mlp,Uniform,crime_data,17.057930675105922,93.7898491281328,0.04402340159696691
2652,mlp,Uniform,census_data,0.00048273014870058565,99.9443602871484,0.049433107376098635
2653,mlp,Uniform,anneal,0.0030295774374932637,98.80537167291276,0.044218559265136716
2654,mlp,Uniform,hepatitis,0.00043727526198867754,99.6640930941996,0.04300186267265907
2655,mlp,Uniform,balance-scale,0.00040769213159039995,99.83263869803349,0.0375583004951477
2656,mlp,Uniform,soybean,0.08819730235720621,99.69116861463804,0.04608360767364502
2657,mlp,Uniform,car,0.01682143982477855,98.21731243908664,0.04293616056442261
2658,mlp,Uniform,horse-colic,3.1991539427592327e-06,99.99861147832345,0.043977200984954834
2659,mlp,Uniform,bupa-liver-disorders,0.00044081820055846057,99.80623375799628,0.041886374950408936
2660,mlp,Uniform,jobs_in_data,1.936698360643506,99.7045234541258,0.05353698492050171
2661,mlp,Uniform,movie_data,5852.029323294645,97.76623704980142,1.508551378250122
2662,mlp,Uniform,cars,0.4835843572466647,99.89709709940472,0.042919855008180116
2663,mlp,Uniform,uforeports,7.205758299741233,99.99694678121888,0.0807347822189331
2664,mlp,Uniform,monk-3,0.0038844780962682623,98.4235072661249,0.04109137058258057
2665,mlp,Uniform,ecoli,0.11185308641975311,98.25281422046966,0.039110121726989744
2666,mlp,Uniform,Housing_Data,0.0025000000000000057,94.73684210526314,0.46039385557174684
2667,mlp,Uniform,melb_data,1053.6516000000004,85.15671827619447,0.18047424554824829
2668,mlp,Uniform,echocardiogram,0.13223140495867772,42.85714285714284,0.13597660173069348
2669,mlp,Uniform,Car_sales,10.313979289940828,87.1712780882725,0.14272321646030134
2670,mlp,Uniform,monk-1,0.25000000000000006,0.0,0.18402531385421753
2671,mlp,Uniform,glass,1.0283673874231312,24.716816729596236,0.20225252567882268
